Ramp 10.00 °C/min to 375.00 °C,,
Time,Temperature,Heat Flow (Normalized)
min,°C,W/g
5.00333,249.857,-0.283877
5.005,249.857,-0.283887
5.00667,249.857,-0.283896
5.00833,249.857,-0.283907
5.01,249.857,-0.283918
5.01167,249.857,-0.283935
5.01333,249.857,-0.283947
5.015,249.857,-0.283958
5.01667,249.857,-0.283973
5.01833,249.857,-0.283992
5.02,249.857,-0.284013
5.02167,249.857,-0.284037
5.02333,249.858,-0.284063
5.025,249.858,-0.284078
5.02667,249.859,-0.284099
5.02833,249.859,-0.284121
5.03,249.86,-0.284154
5.03167,249.86,-0.284183
5.03333,249.861,-0.284233
5.035,249.862,-0.284374
5.03667,249.863,-0.284587
5.03833,249.864,-0.284908
5.04,249.865,-0.285371
5.04167,249.866,-0.285831
5.04333,249.867,-0.286596
5.045,249.868,-0.287547
5.04667,249.87,-0.288755
5.04833,249.871,-0.289978
5.05,249.873,-0.290921
5.05167,249.875,-0.29164
5.05333,249.877,-0.292579
5.055,249.878,-0.29375
5.05667,249.88,-0.294904
5.05833,249.883,-0.296043
5.06,249.885,-0.297346
5.06167,249.888,-0.298929
5.06333,249.891,-0.300562
5.065,249.893,-0.302389
5.06667,249.896,-0.304741
5.06833,249.9,-0.307264
5.07,249.903,-0.309839
5.07167,249.907,-0.312408
5.07333,249.91,-0.315445
5.075,249.914,-0.31869
5.07667,249.918,-0.32227
5.07833,249.923,-0.325991
5.08,249.927,-0.330154
5.08167,249.931,-0.334437
5.08333,249.937,-0.338917
5.085,249.941,-0.344011
5.08667,249.947,-0.349182
5.08833,249.952,-0.353727
5.09,249.958,-0.358864
5.09167,249.963,-0.363778
5.09333,249.969,-0.369855
5.095,249.975,-0.37708
5.09667,249.982,-0.384749
5.09833,249.988,-0.391911
5.1,249.995,-0.400778
5.10167,250.002,-0.408674
5.10333,250.009,-0.41613
5.105,250.016,-0.424592
5.10667,250.024,-0.431515
5.10833,250.032,-0.439297
5.11,250.04,-0.447851
5.11167,250.048,-0.456068
5.11333,250.056,-0.463915
5.115,250.065,-0.473239
5.11667,250.074,-0.482545
5.11833,250.082,-0.491659
5.12,250.091,-0.50086
5.12167,250.1,-0.510934
5.12333,250.109,-0.520955
5.125,250.119,-0.528661
5.12667,250.128,-0.537637
5.12833,250.138,-0.546102
5.13,250.147,-0.554462
5.13167,250.158,-0.562455
5.13333,250.167,-0.572518
5.135,250.178,-0.580625
5.13667,250.188,-0.590062
5.13833,250.199,-0.598723
5.14,250.209,-0.607716
5.14167,250.22,-0.618597
5.14333,250.231,-0.629122
5.145,250.243,-0.638283
5.14667,250.254,-0.647678
5.14833,250.265,-0.657203
5.15,250.276,-0.665758
5.15167,250.288,-0.674584
5.15333,250.3,-0.681232
5.155,250.312,-0.689071
5.15667,250.323,-0.697406
5.15833,250.335,-0.705327
5.16,250.347,-0.713901
5.16167,250.36,-0.72231
5.16333,250.371,-0.730111
5.165,250.384,-0.737035
5.16667,250.396,-0.744735
5.16833,250.409,-0.752915
5.17,250.421,-0.76034
5.17167,250.434,-0.767301
5.17333,250.446,-0.773667
5.175,250.459,-0.782067
5.17667,250.472,-0.78879
5.17833,250.485,-0.795641
5.18,250.498,-0.802458
5.18167,250.511,-0.808181
5.18333,250.525,-0.813354
5.185,250.538,-0.819431
5.18667,250.551,-0.823876
5.18833,250.564,-0.828146
5.19,250.578,-0.833089
5.19167,250.592,-0.838758
5.19333,250.605,-0.845262
5.195,250.619,-0.850477
5.19667,250.633,-0.855044
5.19833,250.646,-0.85896
5.2,250.66,-0.863718
5.20167,250.674,-0.867933
5.20333,250.688,-0.872521
5.205,250.702,-0.875782
5.20667,250.716,-0.880552
5.20833,250.73,-0.885057
5.21,250.744,-0.890283
5.21167,250.758,-0.895234
5.21333,250.773,-0.900373
5.215,250.787,-0.905609
5.21667,250.801,-0.909366
5.21833,250.816,-0.913184
5.22,250.83,-0.917019
5.22167,250.844,-0.920671
5.22333,250.859,-0.923489
5.225,250.874,-0.927807
5.22667,250.888,-0.931617
5.22833,250.902,-0.935253
5.23,250.917,-0.938406
5.23167,250.932,-0.94152
5.23333,250.947,-0.944794
5.235,250.962,-0.948568
5.23667,250.977,-0.952106
5.23833,250.991,-0.956284
5.24,251.006,-0.959644
5.24167,251.021,-0.962574
5.24333,251.036,-0.965971
5.245,251.051,-0.968711
5.24667,251.066,-0.972206
5.24833,251.081,-0.97509
5.25,251.096,-0.977761
5.25167,251.111,-0.98038
5.25333,251.127,-0.983042
5.255,251.142,-0.984973
5.25667,251.157,-0.986931
5.25833,251.172,-0.989739
5.26,251.187,-0.991478
5.26167,251.203,-0.993564
5.26333,251.218,-0.996697
5.265,251.233,-0.998867
5.26667,251.248,-1.00086
5.26833,251.264,-1.0056
5.27,251.279,-1.00865
5.27167,251.295,-1.01163
5.27333,251.31,-1.01311
5.275,251.326,-1.01521
5.27667,251.341,-1.0167
5.27833,251.357,-1.01766
5.28,251.372,-1.01791
5.28167,251.388,-1.01839
5.28333,251.404,-1.01884
5.285,251.419,-1.01945
5.28667,251.435,-1.02277
5.28833,251.45,-1.02409
5.29,251.466,-1.02613
5.29167,251.481,-1.0284
5.29333,251.497,-1.03077
5.295,251.513,-1.0323
5.29667,251.528,-1.03378
5.29833,251.544,-1.03566
5.3,251.56,-1.03672
5.30167,251.575,-1.03762
5.30333,251.591,-1.03886
5.305,251.607,-1.04055
5.30667,251.623,-1.04306
5.30833,251.639,-1.04488
5.31,251.654,-1.04653
5.31167,251.67,-1.04772
5.31333,251.686,-1.04915
5.315,251.702,-1.05024
5.31667,251.717,-1.05126
5.31833,251.733,-1.05228
5.32,251.749,-1.05295
5.32167,251.765,-1.05358
5.32333,251.78,-1.05417
5.325,251.797,-1.05473
5.32667,251.813,-1.05585
5.32833,251.829,-1.05681
5.33,251.845,-1.05839
5.33167,251.861,-1.0605
5.33333,251.876,-1.0625
5.335,251.892,-1.06401
5.33667,251.908,-1.06544
5.33833,251.925,-1.06674
5.34,251.941,-1.06778
5.34167,251.957,-1.06856
5.34333,251.972,-1.06896
5.345,251.988,-1.06925
5.34667,252.004,-1.0695
5.34833,252.02,-1.06986
5.35,252.036,-1.07028
5.35167,252.052,-1.07087
5.35333,252.069,-1.07122
5.355,252.085,-1.07171
5.35667,252.101,-1.07238
5.35833,252.117,-1.07333
5.36,252.133,-1.07421
5.36167,252.149,-1.0751
5.36333,252.165,-1.07615
5.365,252.181,-1.0769
5.36667,252.197,-1.07797
5.36833,252.214,-1.0791
5.37,252.23,-1.08012
5.37167,252.246,-1.08103
5.37333,252.262,-1.08182
5.375,252.278,-1.08243
5.37667,252.294,-1.08313
5.37833,252.31,-1.08379
5.38,252.327,-1.08429
5.38167,252.342,-1.08475
5.38333,252.358,-1.08506
5.385,252.374,-1.0854
5.38667,252.391,-1.08579
5.38833,252.407,-1.08637
5.39,252.423,-1.08706
5.39167,252.439,-1.08758
5.39333,252.456,-1.08821
5.395,252.472,-1.0888
5.39667,252.488,-1.08953
5.39833,252.505,-1.09027
5.4,252.521,-1.0908
5.40167,252.537,-1.09131
5.40333,252.554,-1.09184
5.405,252.57,-1.09235
5.40667,252.586,-1.09299
5.40833,252.602,-1.09357
5.41,252.618,-1.09431
5.41167,252.634,-1.09473
5.41333,252.65,-1.09511
5.415,252.666,-1.0955
5.41667,252.683,-1.09579
5.41833,252.699,-1.09606
5.42,252.715,-1.09623
5.42167,252.732,-1.09637
5.42333,252.748,-1.09654
5.425,252.765,-1.09682
5.42667,252.78,-1.09711
5.42833,252.797,-1.09766
5.43,252.813,-1.09846
5.43167,252.83,-1.09936
5.43333,252.846,-1.10017
5.435,252.862,-1.10097
5.43667,252.879,-1.10167
5.43833,252.895,-1.10227
5.44,252.912,-1.10278
5.44167,252.928,-1.10332
5.44333,252.944,-1.10381
5.445,252.96,-1.10416
5.44667,252.976,-1.1045
5.44833,252.992,-1.10483
5.45,253.009,-1.10523
5.45167,253.025,-1.10576
5.45333,253.041,-1.10629
5.455,253.058,-1.10683
5.45667,253.074,-1.10724
5.45833,253.09,-1.1075
5.46,253.107,-1.10771
5.46167,253.123,-1.10783
5.46333,253.139,-1.10796
5.465,253.156,-1.10806
5.46667,253.172,-1.10811
5.46833,253.189,-1.10817
5.47,253.205,-1.1083
5.47167,253.221,-1.10849
5.47333,253.238,-1.10877
5.475,253.254,-1.10904
5.47667,253.27,-1.1093
5.47833,253.286,-1.10963
5.48,253.303,-1.10983
5.48167,253.319,-1.11006
5.48333,253.336,-1.11025
5.485,253.352,-1.11041
5.48667,253.369,-1.11053
5.48833,253.385,-1.11062
5.49,253.401,-1.11074
5.49167,253.418,-1.11093
5.49333,253.434,-1.11112
5.495,253.45,-1.11134
5.49667,253.467,-1.11164
5.49833,253.483,-1.11198
5.5,253.499,-1.11236
5.50167,253.515,-1.11279
5.50333,253.532,-1.11323
5.505,253.548,-1.11364
5.50667,253.565,-1.114
5.50833,253.581,-1.11431
5.51,253.597,-1.11458
