Ramp 10.00 °C/min to 375.00 °C,,
Time,Temperature,Heat Flow (Normalized)
min,°C,W/g
5.00333,249.875,-0.142169
5.005,249.875,-0.14214
5.00667,249.875,-0.142117
5.00833,249.875,-0.142095
5.01,249.874,-0.142075
5.01167,249.874,-0.142058
5.01333,249.874,-0.142035
5.015,249.874,-0.142006
5.01667,249.874,-0.141971
5.01833,249.874,-0.141942
5.02,249.875,-0.141909
5.02167,249.875,-0.141882
5.02333,249.875,-0.141861
5.025,249.876,-0.141836
5.02667,249.876,-0.141811
5.02833,249.877,-0.141791
5.03,249.878,-0.141782
5.03167,249.878,-0.141768
5.03333,249.879,-0.141749
5.035,249.88,-0.141715
5.03667,249.88,-0.141674
5.03833,249.882,-0.141623
5.04,249.883,-0.141469
5.04167,249.884,-0.14107
5.04333,249.885,-0.139937
5.045,249.887,-0.137269
5.04667,249.888,-0.1323
5.04833,249.89,-0.126032
5.05,249.892,-0.11772
5.05167,249.894,-0.106339
5.05333,249.896,-0.0935831
5.055,249.898,-0.0800076
5.05667,249.901,-0.0688297
5.05833,249.904,-0.0589928
5.06,249.907,-0.0481531
5.06167,249.91,-0.0365694
5.06333,249.912,-0.0238415
5.065,249.916,-0.0120324
5.06667,249.919,0.00149804
5.06833,249.923,0.013494
5.07,249.927,0.025931
5.07167,249.931,0.0385428
5.07333,249.936,0.0520149
5.075,249.94,0.0659192
5.07667,249.945,0.0781336
5.07833,249.95,0.0916798
5.08,249.955,0.10396
5.08167,249.961,0.116069
5.08333,249.966,0.127278
5.085,249.972,0.137517
5.08667,249.978,0.147053
5.08833,249.985,0.155246
5.09,249.991,0.163915
5.09167,249.998,0.17354
5.09333,250.005,0.18198
5.095,250.012,0.189714
5.09667,250.019,0.197599
5.09833,250.026,0.205125
5.1,250.034,0.212667
5.10167,250.042,0.21877
5.10333,250.05,0.223927
5.105,250.058,0.227987
5.10667,250.066,0.229091
5.10833,250.075,0.229957
5.11,250.084,0.230859
5.11167,250.093,0.231116
5.11333,250.102,0.229954
5.115,250.111,0.228678
5.11667,250.12,0.225812
5.11833,250.13,0.221824
5.12,250.14,0.217477
5.12167,250.149,0.214437
5.12333,250.159,0.208426
5.125,250.169,0.203713
5.12667,250.179,0.198917
5.12833,250.19,0.194366
5.13,250.2,0.189444
5.13167,250.211,0.183437
5.13333,250.221,0.176547
5.135,250.232,0.169206
5.13667,250.244,0.162998
5.13833,250.255,0.157674
5.14,250.266,0.147564
5.14167,250.277,0.136128
5.14333,250.288,0.126166
5.145,250.3,0.114886
5.14667,250.312,0.105007
5.14833,250.323,0.0959756
5.15,250.335,0.0858537
5.15167,250.347,0.0766805
5.15333,250.359,0.0685234
5.155,250.371,0.0608889
5.15667,250.383,0.0518709
5.15833,250.395,0.0422669
5.16,250.408,0.0334125
5.16167,250.42,0.0252926
5.16333,250.432,0.0165553
5.165,250.445,0.00811162
5.16667,250.458,-0.00253834
5.16833,250.471,-0.0111999
5.17,250.484,-0.018654
5.17167,250.497,-0.0261613
5.17333,250.509,-0.0335246
5.175,250.522,-0.0402032
5.17667,250.535,-0.0493401
5.17833,250.549,-0.0576157
5.18,250.562,-0.0646069
5.18167,250.575,-0.0721428
5.18333,250.588,-0.0806665
5.185,250.602,-0.0884199
5.18667,250.615,-0.0970833
5.18833,250.629,-0.104396
5.19,250.643,-0.111769
5.19167,250.656,-0.118339
5.19333,250.67,-0.125642
5.195,250.683,-0.132566
5.19667,250.697,-0.137465
5.19833,250.711,-0.143123
5.2,250.725,-0.148556
5.20167,250.739,-0.154742
5.20333,250.753,-0.161077
5.205,250.767,-0.167064
