Ramp 10.00 °C/min to 375.00 °C,,
Time,Temperature,Heat Flow (Normalized)
min,°C,W/g
40.3817,249.897,-0.229768
40.3833,249.898,-0.229764
40.385,249.897,-0.229762
40.3867,249.898,-0.229758
40.3883,249.898,-0.229766
40.39,249.898,-0.22978
40.3917,249.897,-0.229791
40.3933,249.898,-0.229816
40.395,249.898,-0.229836
40.3967,249.898,-0.229856
40.3983,249.898,-0.22988
40.4,249.898,-0.229904
40.4017,249.899,-0.229924
40.4033,249.899,-0.229939
40.405,249.899,-0.229954
40.4067,249.9,-0.229976
40.4083,249.901,-0.230016
40.41,249.901,-0.230096
40.4117,249.902,-0.230404
40.4133,249.903,-0.231
40.415,249.904,-0.232136
40.4167,249.905,-0.233769
40.4183,249.906,-0.236008
40.42,249.907,-0.238775
40.4217,249.908,-0.241377
40.4233,249.91,-0.243967
40.425,249.911,-0.247517
40.4267,249.913,-0.251326
40.4283,249.914,-0.255666
40.43,249.917,-0.261433
40.4317,249.918,-0.268077
40.4333,249.92,-0.275279
40.435,249.923,-0.281884
40.4367,249.925,-0.288676
40.4383,249.927,-0.29571
40.44,249.93,-0.302746
40.4417,249.932,-0.307696
40.4433,249.935,-0.311594
40.445,249.938,-0.316388
40.4467,249.942,-0.323223
40.4483,249.945,-0.32819
40.45,249.948,-0.33423
40.4517,249.952,-0.340818
40.4533,249.956,-0.347401
40.455,249.96,-0.35505
40.4567,249.964,-0.363745
40.4583,249.969,-0.373149
40.46,249.973,-0.380379
40.4617,249.978,-0.387878
40.4633,249.983,-0.394548
40.465,249.989,-0.401388
40.4667,249.994,-0.408663
40.4683,249.999,-0.415535
40.47,250.005,-0.422284
40.4717,250.011,-0.430381
40.4733,250.017,-0.439432
40.475,250.024,-0.448149
40.4767,250.03,-0.45903
40.4783,250.037,-0.46898
40.48,250.044,-0.479026
40.4817,250.052,-0.488803
40.4833,250.059,-0.499298
40.485,250.066,-0.508928
40.4867,250.074,-0.517621
40.4883,250.082,-0.52681
40.49,250.09,-0.53647
40.4917,250.098,-0.545675
40.4933,250.106,-0.554029
40.495,250.115,-0.564696
40.4967,250.124,-0.573324
40.4983,250.133,-0.583098
40.5,250.141,-0.592329
40.5017,250.15,-0.601119
40.5033,250.16,-0.610711
40.505,250.17,-0.620422
40.5067,250.18,-0.629576
40.5083,250.189,-0.638262
40.51,250.199,-0.647865
40.5117,250.209,-0.657726
40.5133,250.22,-0.666439
40.515,250.23,-0.676511
40.5167,250.24,-0.686715
40.5183,250.251,-0.695838
40.52,250.262,-0.704758
40.5217,250.273,-0.713086
40.5233,250.284,-0.721026
40.525,250.295,-0.729697
40.5267,250.306,-0.737075
40.5283,250.317,-0.744391
40.53,250.329,-0.752442
40.5317,250.34,-0.759999
40.5333,250.352,-0.76789
40.535,250.364,-0.774122
40.5367,250.376,-0.781162
40.5383,250.388,-0.788648
40.54,250.4,-0.795338
40.5417,250.412,-0.802851
40.5433,250.424,-0.809617
40.545,250.437,-0.816734
40.5467,250.449,-0.822429
40.5483,250.461,-0.828936
40.55,250.474,-0.83531
40.5517,250.486,-0.842841
40.5533,250.499,-0.848768
40.555,250.512,-0.855282
40.5567,250.525,-0.861027
40.5583,250.538,-0.86665
40.56,250.551,-0.872526
40.5617,250.564,-0.877842
40.5633,250.577,-0.884485
40.565,250.59,-0.890279
40.5667,250.604,-0.895352
40.5683,250.617,-0.898502
40.57,250.631,-0.904006
40.5717,250.644,-0.908711
40.5733,250.657,-0.914339
40.575,250.671,-0.918538
40.5767,250.684,-0.923375
40.5783,250.698,-0.929204
40.58,250.712,-0.934648
40.5817,250.726,-0.939811
40.5833,250.74,-0.944144
40.585,250.754,-0.948821
40.5867,250.768,-0.953788
40.5883,250.783,-0.957472
40.59,250.796,-0.960476
40.5917,250.811,-0.965708
40.5933,250.825,-0.968142
40.595,250.839,-0.972084
40.5967,250.854,-0.976398
40.5983,250.868,-0.979444
40.6,250.882,-0.98324
40.6017,250.897,-0.986318
40.6033,250.912,-0.988961
40.605,250.926,-0.991863
40.6067,250.94,-0.995877
40.6083,250.955,-0.998849
40.61,250.97,-1.00342
40.6117,250.985,-1.00721
40.6133,250.999,-1.01016
40.615,251.014,-1.01461
40.6167,251.029,-1.01739
40.6183,251.044,-1.01921
40.62,251.058,-1.02167
40.6217,251.073,-1.02334
40.6233,251.089,-1.02598
40.625,251.103,-1.02805
40.6267,251.118,-1.03001
40.6283,251.134,-1.03375
40.63,251.149,-1.03665
40.6317,251.164,-1.0404
40.6333,251.179,-1.04236
40.635,251.194,-1.04502
40.6367,251.209,-1.04738
40.6383,251.224,-1.05009
40.64,251.24,-1.05274
40.6417,251.255,-1.05539
40.6433,251.27,-1.05812
40.645,251.286,-1.06092
40.6467,251.301,-1.06262
40.6483,251.316,-1.06474
40.65,251.332,-1.06796
40.6517,251.347,-1.06918
40.6533,251.362,-1.07058
40.655,251.378,-1.07143
40.6567,251.393,-1.07233
40.6583,251.409,-1.07381
40.66,251.424,-1.07573
40.6617,251.44,-1.07838
40.6633,251.456,-1.08085
40.665,251.471,-1.08174
40.6667,251.487,-1.08231
40.6683,251.502,-1.08384
40.67,251.518,-1.08449
40.6717,251.534,-1.08557
40.6733,251.549,-1.08716
40.675,251.565,-1.08933
40.6767,251.581,-1.09101
40.6783,251.597,-1.09296
40.68,251.612,-1.09558
40.6817,251.628,-1.09848
40.6833,251.643,-1.10073
40.685,251.659,-1.10199
40.6867,251.675,-1.10266
40.6883,251.691,-1.10333
40.69,251.706,-1.10375
40.6917,251.722,-1.10401
40.6933,251.738,-1.10474
40.695,251.754,-1.105
40.6967,251.77,-1.10545
40.6983,251.785,-1.10645
40.7,251.801,-1.10809
40.7017,251.817,-1.11059
40.7033,251.833,-1.11321
40.705,251.849,-1.11483
40.7067,251.865,-1.11586
40.7083,251.881,-1.11676
40.71,251.897,-1.11756
40.7117,251.913,-1.11847
40.7133,251.929,-1.11911
40.715,251.945,-1.11965
40.7167,251.96,-1.12015
40.7183,251.977,-1.12066
40.72,251.992,-1.12173
40.7217,252.008,-1.12272
40.7233,252.024,-1.12416
40.725,252.04,-1.12537
40.7267,252.056,-1.12637
40.7283,252.072,-1.12742
40.73,252.089,-1.12863
40.7317,252.104,-1.12961
40.7333,252.121,-1.13028
40.735,252.137,-1.13092
40.7367,252.153,-1.13172
40.7383,252.169,-1.13233
40.74,252.185,-1.13297
40.7417,252.201,-1.13381
40.7433,252.218,-1.1345
40.745,252.234,-1.13512
40.7467,252.25,-1.13569
40.7483,252.266,-1.1364
40.75,252.282,-1.13705
40.7517,252.298,-1.13778
40.7533,252.314,-1.13852
40.755,252.33,-1.13904
40.7567,252.346,-1.13955
40.7583,252.363,-1.13998
40.76,252.379,-1.14037
40.7617,252.395,-1.14067
40.7633,252.412,-1.141
40.765,252.428,-1.14132
40.7667,252.444,-1.14174
40.7683,252.46,-1.1422
40.77,252.476,-1.14264
40.7717,252.492,-1.1432
40.7733,252.508,-1.1439
40.775,252.525,-1.14486
