Ramp 10.00 °C/min to 250.00 °C,,
Time,Temperature,Heat Flow (Normalized)
min,°C,W/g
57.8883,374.762,-0.441319
57.89,374.762,-0.441311
57.8917,374.762,-0.441312
57.8933,374.762,-0.441324
57.895,374.762,-0.441334
57.8967,374.762,-0.441339
57.8983,374.762,-0.441345
57.9,374.762,-0.441359
57.9017,374.762,-0.441367
57.9033,374.762,-0.441379
57.905,374.762,-0.441386
57.9067,374.762,-0.441394
57.9083,374.762,-0.441395
57.91,374.761,-0.4414
57.9117,374.76,-0.44141
57.9133,374.759,-0.441412
57.915,374.759,-0.441405
57.9167,374.758,-0.441394
57.9183,374.757,-0.441378
57.92,374.757,-0.44135
57.9217,374.755,-0.44132
57.9233,374.754,-0.441284
57.925,374.753,-0.441198
57.9267,374.752,-0.441047
57.9283,374.75,-0.440833
57.93,374.749,-0.440554
57.9317,374.747,-0.440336
57.9333,374.745,-0.440061
57.935,374.743,-0.439795
57.9367,374.741,-0.439581
57.9383,374.739,-0.439407
57.94,374.736,-0.439255
57.9417,374.734,-0.439106
57.9433,374.731,-0.438979
57.945,374.728,-0.438871
57.9467,374.725,-0.438788
57.9483,374.722,-0.438733
57.95,374.718,-0.438679
57.9517,374.715,-0.438625
57.9533,374.711,-0.438568
57.955,374.707,-0.43853
57.9567,374.704,-0.4385
57.9583,374.699,-0.438484
57.96,374.694,-0.438474
57.9617,374.689,-0.43847
57.9633,374.684,-0.438476
57.965,374.679,-0.438489
57.9667,374.674,-0.438521
57.9683,374.668,-0.438537
57.97,374.663,-0.438548
57.9717,374.657,-0.43856
57.9733,374.65,-0.438563
57.975,374.644,-0.438569
57.9767,374.638,-0.438566
57.9783,374.631,-0.438556
57.98,374.624,-0.43854
57.9817,374.617,-0.438508
57.9833,374.609,-0.438466
57.985,374.602,-0.43836
57.9867,374.594,-0.438141
57.9883,374.586,-0.437547
57.99,374.578,-0.436301
57.9917,374.57,-0.433727
57.9933,374.561,-0.43
57.995,374.552,-0.424903
57.9967,374.543,-0.418953
57.9983,374.535,-0.411287
58,374.526,-0.402876
58.0017,374.516,-0.39443
58.0033,374.507,-0.38607
58.005,374.497,-0.376766
58.0067,374.487,-0.369822
58.0083,374.478,-0.362652
58.01,374.468,-0.353425
58.0117,374.457,-0.345939
58.0133,374.447,-0.339832
58.015,374.437,-0.332958
58.0167,374.426,-0.326318
58.0183,374.415,-0.320587
58.02,374.404,-0.313151
58.0217,374.393,-0.305439
58.0233,374.382,-0.297549
58.025,374.371,-0.290148
58.0267,374.36,-0.28312
58.0283,374.348,-0.275407
58.03,374.337,-0.267121
58.0317,374.325,-0.258119
58.0333,374.313,-0.249794
58.035,374.301,-0.242384
58.0367,374.289,-0.235645
58.0383,374.277,-0.228101
58.04,374.265,-0.220269
58.0417,374.253,-0.212734
58.0433,374.24,-0.205682
58.045,374.228,-0.198291
58.0467,374.215,-0.192189
58.0483,374.203,-0.185467
58.05,374.19,-0.178318
58.0517,374.177,-0.171145
58.0533,374.164,-0.164703
58.055,374.152,-0.157563
58.0567,374.138,-0.149131
58.0583,374.125,-0.142452
58.06,374.112,-0.135037
58.0617,374.099,-0.127416
58.0633,374.086,-0.119665
58.065,374.072,-0.115096
58.0667,374.059,-0.107518
58.0683,374.045,-0.100313
58.07,374.032,-0.0950629
58.0717,374.018,-0.0891105
58.0733,374.005,-0.083311
58.075,373.991,-0.0773419
58.0767,373.977,-0.0726175
58.0783,373.963,-0.0673744
58.08,373.949,-0.0596547
58.0817,373.935,-0.0526818
58.0833,373.921,-0.0467951
58.085,373.907,-0.039872
58.0867,373.892,-0.0344722
58.0883,373.878,-0.0282498
58.09,373.864,-0.0221543
58.0917,373.85,-0.0173273
58.0933,373.835,-0.0131081
58.095,373.821,-0.00961952
