Ramp 10.00 °C/min to 375.00 °C,,
Time,Temperature,Heat Flow (Normalized)
min,°C,W/g
5.005,249.853,-0.372221
5.00667,249.853,-0.372253
5.00833,249.853,-0.372286
5.01,249.853,-0.372322
5.01167,249.853,-0.372356
5.01333,249.853,-0.372387
5.015,249.853,-0.372411
5.01667,249.853,-0.372425
5.01833,249.853,-0.372442
5.02,249.853,-0.372458
5.02167,249.853,-0.372481
5.02333,249.853,-0.372507
5.025,249.854,-0.37255
5.02667,249.854,-0.3726
5.02833,249.854,-0.372676
5.03,249.855,-0.372823
5.03167,249.855,-0.372988
5.03333,249.856,-0.373139
5.035,249.857,-0.373359
5.03667,249.857,-0.3737
5.03833,249.858,-0.374185
5.04,249.859,-0.374808
5.04167,249.86,-0.375604
5.04333,249.862,-0.376491
5.045,249.863,-0.377429
5.04667,249.864,-0.378776
5.04833,249.865,-0.38044
5.05,249.867,-0.38242
5.05167,249.869,-0.38457
5.05333,249.871,-0.386787
5.055,249.872,-0.389201
5.05667,249.874,-0.392095
5.05833,249.876,-0.39477
5.06,249.879,-0.397685
5.06167,249.881,-0.400045
5.06333,249.884,-0.402068
5.065,249.887,-0.404317
5.06667,249.889,-0.406335
5.06833,249.892,-0.408377
5.07,249.895,-0.410581
5.07167,249.899,-0.412777
5.07333,249.902,-0.415066
5.075,249.906,-0.417902
5.07667,249.91,-0.421512
5.07833,249.915,-0.425002
5.08,249.919,-0.427987
5.08167,249.923,-0.431182
5.08333,249.928,-0.434818
5.085,249.933,-0.439531
5.08667,249.938,-0.44559
5.08833,249.943,-0.451104
5.09,249.948,-0.456907
5.09167,249.954,-0.462921
5.09333,249.96,-0.46946
5.095,249.966,-0.475683
5.09667,249.973,-0.481021
5.09833,249.979,-0.485786
5.1,249.986,-0.492219
5.10167,249.992,-0.497556
5.10333,250,-0.503451
5.105,250.007,-0.511143
5.10667,250.014,-0.518926
5.10833,250.022,-0.525795
5.11,250.03,-0.534898
5.11167,250.038,-0.543473
5.11333,250.046,-0.551518
5.115,250.054,-0.558915
5.11667,250.063,-0.567917
5.11833,250.071,-0.576726
5.12,250.08,-0.585124
5.12167,250.089,-0.593552
5.12333,250.099,-0.602275
5.125,250.108,-0.609855
5.12667,250.117,-0.618868
5.12833,250.127,-0.628401
5.13,250.136,-0.638332
5.13167,250.146,-0.648367
5.13333,250.157,-0.658122
5.135,250.167,-0.668409
5.13667,250.177,-0.677904
5.13833,250.188,-0.687569
5.14,250.198,-0.696336
5.14167,250.209,-0.704826
5.14333,250.22,-0.712887
5.145,250.231,-0.721812
5.14667,250.242,-0.730858
5.14833,250.253,-0.740339
5.15,250.264,-0.749519
5.15167,250.276,-0.759119
5.15333,250.287,-0.768408
5.155,250.299,-0.777514
5.15667,250.311,-0.786862
5.15833,250.323,-0.794259
5.16,250.335,-0.8022
5.16167,250.347,-0.80943
5.16333,250.359,-0.816736
5.165,250.371,-0.823838
5.16667,250.383,-0.830953
5.16833,250.395,-0.837668
5.17,250.408,-0.845395
5.17167,250.42,-0.853012
5.17333,250.433,-0.860479
5.175,250.446,-0.867799
5.17667,250.458,-0.87528
5.17833,250.471,-0.881846
5.18,250.484,-0.888555
5.18167,250.497,-0.895463
5.18333,250.511,-0.901406
5.185,250.524,-0.90821
5.18667,250.537,-0.914461
5.18833,250.55,-0.919826
5.19,250.564,-0.925379
5.19167,250.577,-0.931556
5.19333,250.591,-0.936516
5.195,250.604,-0.943204
5.19667,250.618,-0.949479
5.19833,250.632,-0.955483
5.2,250.645,-0.961011
5.20167,250.659,-0.966318
5.20333,250.673,-0.971428
5.205,250.687,-0.975932
5.20667,250.701,-0.979668
5.20833,250.715,-0.982993
5.21,250.729,-0.986249
5.21167,250.743,-0.98979
5.21333,250.757,-0.994037
5.215,250.772,-0.997782
5.21667,250.786,-1.00338
5.21833,250.8,-1.00769
5.22,250.815,-1.01238
5.22167,250.829,-1.01681
5.22333,250.844,-1.02146
5.225,250.858,-1.0258
5.22667,250.873,-1.02976
5.22833,250.887,-1.03374
5.23,250.902,-1.03733
5.23167,250.916,-1.04035
5.23333,250.931,-1.04406
5.235,250.946,-1.04738
5.23667,250.96,-1.05032
5.23833,250.975,-1.05267
5.24,250.99,-1.05544
5.24167,251.005,-1.05905
5.24333,251.02,-1.06253
5.245,251.035,-1.06523
5.24667,251.05,-1.06906
5.24833,251.065,-1.07091
5.25,251.08,-1.07327
5.25167,251.095,-1.07409
5.25333,251.11,-1.07699
5.255,251.125,-1.07931
