Ramp 10.00 °C/min to 250.00 °C,,
Time,Temperature,Heat Flow (Normalized)
min,°C,W/g
22.51,374.747,-0.239969
22.5117,374.747,-0.239967
22.5133,374.747,-0.239964
22.515,374.748,-0.239961
22.5167,374.748,-0.239963
22.5183,374.748,-0.239953
22.52,374.748,-0.239935
22.5217,374.748,-0.239919
22.5233,374.748,-0.239906
22.525,374.748,-0.239899
22.5267,374.747,-0.23989
22.5283,374.747,-0.23988
22.53,374.747,-0.239878
22.5317,374.746,-0.239873
22.5333,374.746,-0.239866
22.535,374.745,-0.239853
22.5367,374.745,-0.239832
22.5383,374.744,-0.239803
22.54,374.744,-0.239761
22.5417,374.743,-0.239714
22.5433,374.741,-0.239663
22.545,374.74,-0.239603
22.5467,374.739,-0.239562
22.5483,374.738,-0.239519
22.55,374.736,-0.239478
22.5517,374.734,-0.239445
22.5533,374.733,-0.239407
22.555,374.731,-0.239371
22.5567,374.729,-0.239347
22.5583,374.727,-0.239324
22.56,374.725,-0.239303
22.5617,374.722,-0.239287
22.5633,374.72,-0.239285
22.565,374.717,-0.239294
22.5667,374.714,-0.239325
22.5683,374.711,-0.239373
22.57,374.708,-0.239521
22.5717,374.705,-0.239885
22.5733,374.701,-0.240547
22.575,374.697,-0.241684
22.5767,374.693,-0.243263
22.5783,374.688,-0.245447
22.58,374.684,-0.248376
22.5817,374.679,-0.252356
22.5833,374.675,-0.256836
22.585,374.67,-0.26196
22.5867,374.664,-0.266716
22.5883,374.659,-0.270443
22.59,374.653,-0.273486
22.5917,374.648,-0.276401
22.5933,374.642,-0.279418
22.595,374.635,-0.282257
22.5967,374.629,-0.284528
22.5983,374.622,-0.286983
22.6,374.616,-0.289802
22.6017,374.609,-0.292345
22.6033,374.601,-0.294104
22.605,374.594,-0.29473
22.6067,374.586,-0.294828
22.6083,374.578,-0.294826
22.61,374.57,-0.294451
22.6117,374.562,-0.29394
22.6133,374.554,-0.293417
22.615,374.545,-0.292929
22.6167,374.536,-0.292516
22.6183,374.528,-0.291063
22.62,374.518,-0.289977
22.6217,374.509,-0.289184
22.6233,374.5,-0.288723
22.625,374.49,-0.28847
22.6267,374.48,-0.287952
22.6283,374.47,-0.287139
22.63,374.46,-0.285295
22.6317,374.45,-0.281983
22.6333,374.439,-0.276553
22.635,374.429,-0.268174
22.6367,374.419,-0.258977
22.6383,374.408,-0.249207
22.64,374.397,-0.240522
22.6417,374.386,-0.231889
22.6433,374.375,-0.222268
22.645,374.364,-0.214269
22.6467,374.352,-0.206627
22.6483,374.341,-0.200474
22.65,374.329,-0.194538
22.6517,374.317,-0.187657
22.6533,374.305,-0.181207
22.655,374.293,-0.174681
22.6567,374.281,-0.168873
22.6583,374.269,-0.163904
22.66,374.257,-0.157363
22.6617,374.245,-0.152155
22.6633,374.232,-0.146749
22.665,374.22,-0.139389
22.6667,374.208,-0.133037
22.6683,374.195,-0.128864
22.67,374.182,-0.12368
22.6717,374.169,-0.11796
22.6733,374.156,-0.112333
22.675,374.143,-0.106364
22.6767,374.13,-0.100358
22.6783,374.117,-0.0929436
22.68,374.104,-0.086179
22.6817,374.09,-0.0802261
22.6833,374.078,-0.0750631
22.685,374.064,-0.0695086
22.6867,374.05,-0.0651762
22.6883,374.037,-0.0597361
22.69,374.023,-0.0546961
