Ramp 10.00 °C/min to 250.00 °C,,
Time,Temperature,Heat Flow (Normalized)
min,°C,W/g
22.51,374.69,-0.529812
22.5117,374.69,-0.529819
22.5133,374.69,-0.529828
22.515,374.69,-0.529834
22.5167,374.69,-0.52985
22.5183,374.69,-0.529869
22.52,374.69,-0.529884
22.5217,374.69,-0.529888
22.5233,374.69,-0.52988
22.525,374.69,-0.529871
22.5267,374.69,-0.529867
22.5283,374.69,-0.52986
22.53,374.69,-0.529852
22.5317,374.689,-0.529848
22.5333,374.689,-0.529846
22.535,374.688,-0.529848
22.5367,374.688,-0.529851
22.5383,374.687,-0.529842
22.54,374.686,-0.529833
22.5417,374.685,-0.529808
22.5433,374.684,-0.529779
22.545,374.683,-0.529749
22.5467,374.682,-0.529675
22.5483,374.681,-0.529576
22.55,374.679,-0.529396
22.5517,374.678,-0.52911
22.5533,374.677,-0.528554
22.555,374.675,-0.527875
22.5567,374.673,-0.526926
22.5583,374.671,-0.525648
22.56,374.67,-0.523884
22.5617,374.667,-0.521888
22.5633,374.665,-0.520053
22.565,374.663,-0.518258
22.5667,374.66,-0.51652
22.5683,374.657,-0.514773
22.57,374.654,-0.512745
22.5717,374.651,-0.510319
22.5733,374.648,-0.507045
22.575,374.645,-0.5036
22.5767,374.641,-0.500842
22.5783,374.637,-0.497694
22.58,374.633,-0.494021
22.5817,374.629,-0.49017
22.5833,374.625,-0.48522
22.585,374.62,-0.479488
22.5867,374.616,-0.474026
22.5883,374.611,-0.468137
22.59,374.605,-0.4624
22.5917,374.6,-0.456993
22.5933,374.595,-0.453048
22.595,374.589,-0.449508
22.5967,374.584,-0.445644
22.5983,374.577,-0.440531
22.6,374.571,-0.435052
22.6017,374.565,-0.429169
22.6033,374.558,-0.424588
22.605,374.551,-0.4183
22.6067,374.544,-0.410695
22.6083,374.537,-0.403539
22.61,374.529,-0.396269
22.6117,374.522,-0.389442
22.6133,374.514,-0.383323
22.615,374.506,-0.376015
22.6167,374.497,-0.367372
22.6183,374.489,-0.359943
22.62,374.48,-0.353462
22.6217,374.472,-0.346148
22.6233,374.463,-0.339533
22.625,374.454,-0.33164
22.6267,374.445,-0.322811
22.6283,374.435,-0.313963
22.63,374.425,-0.305758
22.6317,374.415,-0.298482
22.6333,374.406,-0.289864
22.635,374.395,-0.280846
22.6367,374.385,-0.272239
22.6383,374.375,-0.26421
22.64,374.364,-0.25533
22.6417,374.354,-0.24757
22.6433,374.343,-0.239411
22.645,374.333,-0.232071
22.6467,374.321,-0.223186
22.6483,374.31,-0.215154
22.65,374.299,-0.207537
22.6517,374.288,-0.200109
22.6533,374.276,-0.192443
22.655,374.264,-0.184288
22.6567,374.253,-0.174988
22.6583,374.241,-0.165464
22.66,374.229,-0.15745
22.6617,374.218,-0.149899
22.6633,374.205,-0.142212
22.665,374.193,-0.134567
22.6667,374.181,-0.126574
22.6683,374.169,-0.119863
22.67,374.156,-0.113364
22.6717,374.143,-0.107095
22.6733,374.131,-0.0998531
22.675,374.118,-0.0916867
22.6767,374.106,-0.0834689
22.6783,374.093,-0.077013
22.68,374.08,-0.070189
22.6817,374.067,-0.0647043
22.6833,374.054,-0.0585702
22.685,374.041,-0.0510161
22.6867,374.027,-0.0439509
22.6883,374.014,-0.0377645
22.69,374.001,-0.0312466
22.6917,373.987,-0.0247634
22.6933,373.973,-0.0178906
22.695,373.959,-0.0117972
22.6967,373.945,-0.00469305
22.6983,373.932,-0.000342766
22.7,373.918,0.00475386
22.7017,373.904,0.0101103
22.7033,373.89,0.0152427
22.705,373.876,0.0205717
22.7067,373.862,0.0258045
22.7083,373.848,0.0306697
22.71,373.835,0.0367684
22.7117,373.82,0.0425101
22.7133,373.806,0.0493034
22.715,373.792,0.0536792
22.7167,373.777,0.0579598
22.7183,373.763,0.0631979
22.72,373.748,0.0679922
22.7217,373.734,0.0732275
22.7233,373.719,0.0782672
22.725,373.705,0.0826708
22.7267,373.69,0.087463
22.7283,373.675,0.0929128
22.73,373.661,0.0975674
22.7317,373.646,0.101247
22.7333,373.631,0.10453
22.735,373.616,0.108612
22.7367,373.602,0.114016
22.7383,373.587,0.117335
22.74,373.572,0.120395
22.7417,373.557,0.123575
22.7433,373.542,0.127247
22.745,373.527,0.129701
22.7467,373.512,0.133658
22.7483,373.497,0.138157
22.75,373.482,0.140219
22.7517,373.467,0.142805
22.7533,373.451,0.147817
22.755,373.436,0.15195
22.7567,373.421,0.154803
22.7583,373.405,0.158412
22.76,373.39,0.162851
22.7617,373.375,0.168078
22.7633,373.36,0.171349
22.765,373.344,0.174004
22.7667,373.329,0.176181
22.7683,373.313,0.178526
22.77,373.298,0.180111
22.7717,373.282,0.181582
22.7733,373.267,0.183997
22.775,373.252,0.187201
22.7767,373.236,0.190361
22.7783,373.221,0.193304
22.78,373.205,0.197113
22.7817,373.19,0.201547
22.7833,373.174,0.204189
22.785,373.158,0.20686
22.7867,373.143,0.209079
22.7883,373.127,0.210248
22.79,373.111,0.211504
22.7917,373.096,0.213558
22.7933,373.08,0.21618
22.795,373.065,0.218463
22.7967,373.049,0.220283
22.7983,373.033,0.222309
22.8,373.017,0.224865
22.8017,373.002,0.228515
22.8033,372.986,0.230772
22.805,372.97,0.233494
22.8067,372.955,0.236116
22.8083,372.939,0.23832
22.81,372.923,0.24107
22.8117,372.907,0.242418
22.8133,372.891,0.244402
22.815,372.875,0.245179
22.8167,372.859,0.247364
22.8183,372.843,0.249868
22.82,372.827,0.251421
22.8217,372.812,0.252442
22.8233,372.796,0.253692
22.825,372.78,0.255017
22.8267,372.764,0.255901
22.8283,372.748,0.256816
22.83,372.732,0.257236
22.8317,372.716,0.258337
22.8333,372.7,0.259571
22.835,372.684,0.261711
22.8367,372.668,0.264605
22.8383,372.652,0.267071
22.84,372.636,0.268391
22.8417,372.62,0.270215
22.8433,372.604,0.271218
22.845,372.589,0.272523
22.8467,372.572,0.273989
22.8483,372.556,0.275173
22.85,372.54,0.276267
22.8517,372.524,0.277618
22.8533,372.508,0.279094
22.855,372.491,0.280102
22.8567,372.475,0.281317
22.8583,372.459,0.282303
22.86,372.443,0.282819
22.8617,372.427,0.284265
22.8633,372.411,0.285627
22.865,372.395,0.286371
22.8667,372.378,0.286611
22.8683,372.362,0.287262
22.87,372.346,0.287918
22.8717,372.33,0.289126
22.8733,372.314,0.290297
22.875,372.298,0.291342
22.8767,372.282,0.292074
22.8783,372.266,0.292944
22.88,372.25,0.294064
22.8817,372.234,0.295269
22.8833,372.218,0.296417
22.885,372.202,0.297176
22.8867,372.185,0.297882
22.8883,372.169,0.298373
22.89,372.153,0.298873
22.8917,372.137,0.299881
22.8933,372.121,0.30056
22.895,372.104,0.301128
22.8967,372.088,0.301829
22.8983,372.072,0.302674
22.9,372.055,0.303745
22.9017,372.039,0.304653
22.9033,372.023,0.305741
22.905,372.007,0.306793
22.9067,371.991,0.307679
22.9083,371.974,0.308456
22.91,371.958,0.309162
22.9117,371.942,0.309896
22.9133,371.926,0.310396
22.915,371.91,0.310886
22.9167,371.894,0.311678
22.9183,371.878,0.312369
22.92,371.861,0.312915
22.9217,371.845,0.313646
22.9233,371.828,0.314276
22.925,371.812,0.314872
22.9267,371.796,0.315516
22.9283,371.78,0.316239
22.93,371.764,0.316804
22.9317,371.748,0.317377
22.9333,371.732,0.318045
22.935,371.715,0.318898
22.9367,371.699,0.319442
22.9383,371.683,0.319979
22.94,371.666,0.320555
22.9417,371.65,0.321045
22.9433,371.634,0.321723
22.945,371.617,0.322293
22.9467,371.601,0.322828
22.9483,371.585,0.323242
22.95,371.569,0.323652
22.9517,371.552,0.324277
22.9533,371.536,0.324944
22.955,371.52,0.325552
22.9567,371.503,0.326139
22.9583,371.487,0.326577
22.96,371.471,0.327106
22.9617,371.455,0.327572
22.9633,371.439,0.327999
22.965,371.422,0.328426
22.9667,371.406,0.328846
22.9683,371.39,0.329198
22.97,371.373,0.329532
22.9717,371.357,0.329977
22.9733,371.34,0.330474
22.975,371.324,0.330987
22.9767,371.307,0.331492
22.9783,371.291,0.331873
22.98,371.275,0.332119
22.9817,371.259,0.332386
22.9833,371.242,0.332647
22.985,371.226,0.332895
22.9867,371.209,0.333068
22.9883,371.193,0.333255
22.99,371.177,0.333395
22.9917,371.161,0.333566
22.9933,371.145,0.333724
22.995,371.128,0.333868
22.9967,371.112,0.334016
22.9983,371.095,0.334212
23,371.079,0.334345
23.0017,371.063,0.334619
23.0033,371.047,0.334995
23.005,371.03,0.335346
23.0067,371.014,0.335711
23.0083,370.998,0.335939
23.01,370.981,0.336285
23.0117,370.965,0.336593
23.0133,370.948,0.336881
23.015,370.932,0.337157
23.0167,370.916,0.337505
23.0183,370.9,0.337875
23.02,370.883,0.338175
23.0217,370.866,0.338592
23.0233,370.85,0.339199
23.025,370.834,0.339601
23.0267,370.817,0.339951
23.0283,370.801,0.340237
23.03,370.785,0.340582
23.0317,370.769,0.341
23.0333,370.752,0.341352
23.035,370.736,0.341662
23.0367,370.72,0.342029
23.0383,370.703,0.342386
23.04,370.687,0.342729
23.0417,370.67,0.343065
23.0433,370.654,0.343307
23.045,370.638,0.343505
23.0467,370.621,0.343668
23.0483,370.605,0.343868
23.05,370.588,0.344066
23.0517,370.572,0.344315
23.0533,370.555,0.344625
23.055,370.539,0.34485
23.0567,370.522,0.345126
23.0583,370.506,0.345332
23.06,370.49,0.345529
23.0617,370.473,0.345733
23.0633,370.457,0.345951
23.065,370.441,0.346235
23.0667,370.424,0.346568
23.0683,370.408,0.346935
23.07,370.391,0.347319
23.0717,370.375,0.347713
23.0733,370.359,0.348134
23.075,370.342,0.348437
23.0767,370.326,0.348656
23.0783,370.31,0.348856
23.08,370.294,0.349061
23.0817,370.277,0.349265
