Ramp 10.00 °C/min to 250.00 °C,,
Time,Temperature,Heat Flow (Normalized)
min,°C,W/g
57.8833,374.728,-0.421392
57.885,374.728,-0.421411
57.8867,374.728,-0.421415
57.8883,374.728,-0.421409
57.89,374.728,-0.421396
57.8917,374.727,-0.421378
57.8933,374.728,-0.421361
57.895,374.728,-0.421341
57.8967,374.727,-0.421325
57.8983,374.728,-0.421315
57.9,374.728,-0.421312
57.9017,374.728,-0.421312
57.9033,374.727,-0.421318
57.905,374.727,-0.421322
57.9067,374.726,-0.421314
57.9083,374.726,-0.421297
57.91,374.725,-0.421275
57.9117,374.724,-0.421252
57.9133,374.724,-0.421219
57.915,374.723,-0.421178
57.9167,374.722,-0.42111
57.9183,374.72,-0.421068
57.92,374.719,-0.421002
57.9217,374.718,-0.420947
57.9233,374.716,-0.420859
57.925,374.714,-0.420642
57.9267,374.713,-0.420373
57.9283,374.711,-0.420006
57.93,374.709,-0.419505
57.9317,374.707,-0.419012
57.9333,374.704,-0.418457
57.935,374.702,-0.417969
57.9367,374.699,-0.417487
57.9383,374.697,-0.417177
57.94,374.693,-0.416951
57.9417,374.69,-0.416752
57.9433,374.687,-0.416562
57.945,374.684,-0.416434
57.9467,374.68,-0.416292
57.9483,374.677,-0.416178
57.95,374.673,-0.416098
57.9517,374.669,-0.416035
57.9533,374.664,-0.415975
57.955,374.66,-0.415935
57.9567,374.655,-0.415904
57.9583,374.65,-0.41587
57.96,374.645,-0.415833
57.9617,374.639,-0.415794
57.9633,374.634,-0.415755
57.965,374.628,-0.415705
57.9667,374.622,-0.415654
57.9683,374.616,-0.415596
57.97,374.61,-0.41554
57.9717,374.603,-0.415487
57.9733,374.596,-0.415433
57.975,374.589,-0.415359
57.9767,374.582,-0.415223
57.9783,374.575,-0.414869
57.98,374.567,-0.414202
57.9817,374.559,-0.412975
57.9833,374.552,-0.410785
57.985,374.543,-0.407421
57.9867,374.535,-0.403206
57.9883,374.526,-0.398277
57.99,374.518,-0.392847
57.9917,374.509,-0.38604
57.9933,374.5,-0.376875
57.995,374.49,-0.368088
57.9967,374.481,-0.359966
57.9983,374.472,-0.350622
58,374.462,-0.342132
58.0017,374.452,-0.334501
58.0033,374.442,-0.329124
58.005,374.432,-0.322015
58.0067,374.422,-0.315054
58.0083,374.412,-0.308406
58.01,374.401,-0.30251
58.0117,374.391,-0.294857
58.0133,374.38,-0.286766
58.015,374.369,-0.280609
58.0167,374.358,-0.274036
58.0183,374.347,-0.266762
58.02,374.336,-0.259132
58.0217,374.324,-0.251552
58.0233,374.313,-0.243048
58.025,374.301,-0.233341
58.0267,374.29,-0.225428
58.0283,374.278,-0.217522
58.03,374.266,-0.210345
58.0317,374.254,-0.202615
58.0333,374.243,-0.193957
58.035,374.23,-0.186862
58.0367,374.218,-0.180874
58.0383,374.206,-0.173487
58.04,374.193,-0.16696
58.0417,374.181,-0.159591
58.0433,374.168,-0.151677
58.045,374.156,-0.143189
58.0467,374.143,-0.136629
58.0483,374.13,-0.130235
58.05,374.117,-0.122703
58.0517,374.104,-0.114802
58.0533,374.091,-0.107518
58.055,374.077,-0.100032
58.0567,374.064,-0.0932936
58.0583,374.051,-0.0872468
58.06,374.038,-0.0806815
58.0617,374.024,-0.0755845
58.0633,374.011,-0.0698099
58.065,373.998,-0.0636159
58.0667,373.984,-0.0570263
58.0683,373.97,-0.0495875
58.07,373.957,-0.0422037
58.0717,373.943,-0.0361274
58.0733,373.929,-0.0299529
58.075,373.915,-0.0243019
58.0767,373.901,-0.0176794
58.0783,373.887,-0.0109668
58.08,373.873,-0.0061074
58.0817,373.859,-0.00144558
58.0833,373.845,0.00307063
58.085,373.831,0.00766029
58.0867,373.816,0.0133278
58.0883,373.802,0.0192841
58.09,373.788,0.0256767
58.0917,373.773,0.0306958
58.0933,373.759,0.0362672
58.095,373.744,0.042244
58.0967,373.73,0.0469175
58.0983,373.715,0.0513197
58.1,373.7,0.0556276
58.1017,373.686,0.0605085
58.1033,373.671,0.0639216
58.105,373.656,0.0687339
58.1067,373.642,0.0739104
58.1083,373.627,0.0788107
58.11,373.612,0.0836899
58.1117,373.597,0.0877157
58.1133,373.582,0.0920586
58.115,373.567,0.0963842
58.1167,373.552,0.100448
58.1183,373.537,0.104661
58.12,373.521,0.108806
58.1217,373.506,0.111423
58.1233,373.492,0.11567
58.125,373.477,0.120306
58.1267,373.462,0.12506
58.1283,373.447,0.129483
58.13,373.431,0.13275
58.1317,373.416,0.137881
58.1333,373.401,0.141211
58.135,373.385,0.144934
58.1367,373.37,0.148003
58.1383,373.354,0.149233
58.14,373.339,0.152656
58.1417,373.324,0.155895
58.1433,373.308,0.158434
58.145,373.293,0.161886
58.1467,373.277,0.165366
58.1483,373.262,0.168446
58.15,373.247,0.171804
58.1517,373.231,0.175959
58.1533,373.216,0.178828
58.155,373.2,0.181596
58.1567,373.185,0.184095
58.1583,373.169,0.186161
58.16,373.154,0.188431
58.1617,373.138,0.190953
58.1633,373.122,0.193983
58.165,373.106,0.196464
58.1667,373.091,0.199023
58.1683,373.075,0.202792
58.17,373.059,0.206858
58.1717,373.043,0.210216
58.1733,373.028,0.212637
58.175,373.012,0.215651
58.1767,372.996,0.218676
58.1783,372.981,0.219495
58.18,372.965,0.221264
58.1817,372.949,0.224291
58.1833,372.933,0.226665
58.185,372.917,0.2271
58.1867,372.901,0.228958
58.1883,372.886,0.231254
58.19,372.87,0.233317
58.1917,372.854,0.235547
58.1933,372.838,0.237695
58.195,372.823,0.238501
58.1967,372.807,0.23981
58.1983,372.79,0.241204
58.2,372.774,0.243417
58.2017,372.759,0.245508
58.2033,372.743,0.247427
58.205,372.727,0.249047
58.2067,372.711,0.251528
58.2083,372.695,0.253581
58.21,372.679,0.254552
58.2117,372.663,0.256624
58.2133,372.647,0.258717
58.215,372.631,0.25994
58.2167,372.615,0.261377
58.2183,372.599,0.262431
58.22,372.584,0.263376
58.2217,372.567,0.263883
58.2233,372.551,0.265001
58.225,372.535,0.266641
58.2267,372.519,0.268025
58.2283,372.503,0.269113
