Ramp 10.00 °C/min to 250.00 °C,,
Time,Temperature,Heat Flow (Normalized)
min,°C,W/g
22.51,374.679,-0.453505
22.5117,374.679,-0.453508
22.5133,374.679,-0.45351
22.515,374.68,-0.453512
22.5167,374.68,-0.453519
22.5183,374.679,-0.45353
22.52,374.679,-0.453535
22.5217,374.679,-0.453548
22.5233,374.679,-0.453558
22.525,374.679,-0.453563
22.5267,374.679,-0.453566
22.5283,374.679,-0.453571
22.53,374.679,-0.453576
22.5317,374.678,-0.453581
22.5333,374.677,-0.453571
22.535,374.677,-0.453556
22.5367,374.676,-0.453536
22.5383,374.676,-0.453508
22.54,374.675,-0.453476
22.5417,374.674,-0.453446
22.5433,374.673,-0.453417
22.545,374.672,-0.453382
22.5467,374.67,-0.453345
22.5483,374.669,-0.453305
22.55,374.667,-0.453264
22.5517,374.665,-0.453201
22.5533,374.664,-0.453054
22.555,374.662,-0.45287
22.5567,374.66,-0.452681
22.5583,374.658,-0.452421
22.56,374.656,-0.452023
22.5617,374.654,-0.451473
22.5633,374.651,-0.450739
22.565,374.649,-0.450115
22.5667,374.646,-0.449439
22.5683,374.643,-0.448847
22.57,374.64,-0.448124
22.5717,374.636,-0.447602
22.5733,374.633,-0.447115
22.575,374.629,-0.446592
22.5767,374.625,-0.446153
22.5783,374.621,-0.445599
22.58,374.617,-0.444896
22.5817,374.613,-0.44422
22.5833,374.608,-0.443277
22.585,374.603,-0.442108
22.5867,374.598,-0.441232
22.5883,374.593,-0.440269
22.59,374.587,-0.439242
22.5917,374.582,-0.43753
22.5933,374.576,-0.435824
22.595,374.57,-0.433775
22.5967,374.564,-0.431448
22.5983,374.557,-0.429597
22.6,374.551,-0.426949
22.6017,374.543,-0.423471
22.6033,374.536,-0.419611
22.605,374.529,-0.415733
22.6067,374.522,-0.411008
22.6083,374.514,-0.40581
22.61,374.506,-0.399539
22.6117,374.498,-0.392771
22.6133,374.49,-0.386163
22.615,374.482,-0.379606
22.6167,374.473,-0.373377
22.6183,374.465,-0.366967
22.62,374.456,-0.359611
22.6217,374.446,-0.353602
22.6233,374.437,-0.3485
22.625,374.428,-0.34228
22.6267,374.418,-0.336271
22.6283,374.408,-0.330215
22.63,374.399,-0.324242
22.6317,374.388,-0.316969
22.6333,374.378,-0.309965
22.635,374.368,-0.302195
22.6367,374.358,-0.293771
22.6383,374.348,-0.286278
22.64,374.337,-0.279965
22.6417,374.326,-0.274018
22.6433,374.315,-0.266196
22.645,374.304,-0.259627
22.6467,374.293,-0.252646
22.6483,374.281,-0.244279
22.65,374.27,-0.236051
22.6517,374.258,-0.228762
22.6533,374.246,-0.221246
22.655,374.234,-0.214231
22.6567,374.223,-0.207757
22.6583,374.211,-0.201314
22.66,374.198,-0.195806
22.6617,374.187,-0.189586
22.6633,374.174,-0.182855
22.665,374.162,-0.175423
22.6667,374.149,-0.167421
22.6683,374.137,-0.158743
22.67,374.124,-0.150403
22.6717,374.111,-0.14269
22.6733,374.098,-0.13538
22.675,374.086,-0.128678
22.6767,374.072,-0.121769
22.6783,374.06,-0.11639
22.68,374.047,-0.111666
22.6817,374.033,-0.106523
22.6833,374.02,-0.099159
22.685,374.007,-0.0941224
22.6867,373.994,-0.0868361
22.6883,373.98,-0.0820005
22.69,373.967,-0.0774177
22.6917,373.953,-0.0712942
22.6933,373.939,-0.0647232
22.695,373.926,-0.0582726
22.6967,373.912,-0.0535122
22.6983,373.898,-0.0484271
22.7,373.884,-0.043264
22.7017,373.87,-0.0376138
22.7033,373.856,-0.0301912
22.705,373.842,-0.0248451
22.7067,373.828,-0.0196245
22.7083,373.814,-0.0148775
22.71,373.799,-0.010176
22.7117,373.785,-0.00525143
22.7133,373.771,-0.000761932
22.715,373.756,0.00388661
22.7167,373.742,0.00931994
22.7183,373.727,0.0136566
22.72,373.713,0.018999
22.7217,373.698,0.024677
22.7233,373.684,0.030192
22.725,373.669,0.034591
22.7267,373.655,0.0376759
22.7283,373.64,0.0407904
22.73,373.625,0.0447936
22.7317,373.61,0.0485697
22.7333,373.595,0.0522037
22.735,373.58,0.0568037
22.7367,373.566,0.0604709
22.7383,373.551,0.0640192
22.74,373.536,0.0685281
22.7417,373.521,0.0728154
22.7433,373.506,0.077054
22.745,373.491,0.0807303
22.7467,373.476,0.0849412
22.7483,373.461,0.0887546
22.75,373.445,0.0913947
22.7517,373.43,0.0957848
22.7533,373.415,0.0989542
22.755,373.399,0.10124
22.7567,373.384,0.103007
22.7583,373.369,0.106823
22.76,373.354,0.109264
22.7617,373.338,0.112024
22.7633,373.323,0.115213
22.765,373.308,0.118636
22.7667,373.292,0.123831
22.7683,373.277,0.128485
22.77,373.261,0.131799
22.7717,373.246,0.133594
22.7733,373.231,0.13583
22.775,373.215,0.138712
22.7767,373.2,0.141202
22.7783,373.184,0.142233
22.78,373.168,0.144669
22.7817,373.153,0.147743
22.7833,373.137,0.149784
22.785,373.121,0.15214
22.7867,373.106,0.154509
22.7883,373.09,0.15804
22.79,373.075,0.160052
22.7917,373.059,0.161469
22.7933,373.043,0.162954
22.795,373.028,0.164578
22.7967,373.012,0.16828
22.7983,372.996,0.169273
22.8,372.981,0.172529
22.8017,372.965,0.175276
22.8033,372.949,0.177739
22.805,372.933,0.179873
22.8067,372.917,0.183325
22.8083,372.901,0.185571
22.81,372.885,0.186268
22.8117,372.869,0.187437
22.8133,372.854,0.189223
22.815,372.838,0.19125
22.8167,372.822,0.193274
22.8183,372.806,0.195177
22.82,372.79,0.196174
22.8217,372.774,0.196965
22.8233,372.758,0.198233
22.825,372.742,0.199622
22.8267,372.726,0.200645
22.8283,372.71,0.20236
22.83,372.695,0.204502
22.8317,372.679,0.205794
22.8333,372.663,0.206575
22.835,372.647,0.207997
22.8367,372.631,0.209725
22.8383,372.615,0.211228
22.84,372.599,0.212662
22.8417,372.583,0.213624
22.8433,372.566,0.214818
22.845,372.551,0.216189
22.8467,372.534,0.218158
22.8483,372.518,0.220308
22.85,372.502,0.222677
22.8517,372.486,0.224056
22.8533,372.47,0.22486
22.855,372.454,0.225503
22.8567,372.438,0.225955
22.8583,372.422,0.22711
22.86,372.406,0.228244
22.8617,372.39,0.228624
22.8633,372.374,0.229478
22.865,372.358,0.231049
22.8667,372.342,0.232133
22.8683,372.325,0.233619
22.87,372.309,0.234896
22.8717,372.293,0.235593
22.8733,372.277,0.236367
22.875,372.261,0.237159
22.8767,372.244,0.237938
22.8783,372.229,0.238884
22.88,372.212,0.239814
22.8817,372.196,0.241111
22.8833,372.18,0.242965
22.885,372.164,0.244243
22.8867,372.148,0.245209
22.8883,372.132,0.245801
22.89,372.116,0.246333
22.8917,372.099,0.246916
22.8933,372.083,0.247474
22.895,372.067,0.247983
22.8967,372.051,0.24849
22.8983,372.035,0.249032
22.9,372.018,0.2497
22.9017,372.002,0.250416
22.9033,371.986,0.251207
22.905,371.97,0.251594
22.9067,371.954,0.252042
22.9083,371.937,0.252422
22.91,371.921,0.253121
22.9117,371.905,0.253901
22.9133,371.888,0.254513
22.915,371.872,0.255165
22.9167,371.857,0.255984
22.9183,371.84,0.256886
22.92,371.824,0.257732
22.9217,371.808,0.258763
22.9233,371.792,0.259609
22.925,371.776,0.260383
22.9267,371.76,0.26103
22.9283,371.743,0.261721
22.93,371.727,0.262473
22.9317,371.711,0.263138
22.9333,371.695,0.263583
22.935,371.678,0.26402
