Ramp 10.00 °C/min to 250.00 °C,,
Time,Temperature,Heat Flow (Normalized)
min,°C,W/g
22.51,374.738,-0.29739
22.5117,374.738,-0.297388
22.5133,374.738,-0.297391
22.515,374.738,-0.297387
22.5167,374.738,-0.297389
22.5183,374.738,-0.29739
22.52,374.738,-0.297386
22.5217,374.738,-0.297382
22.5233,374.738,-0.297373
22.525,374.738,-0.297367
22.5267,374.738,-0.297357
22.5283,374.738,-0.297347
22.53,374.737,-0.297334
22.5317,374.737,-0.297328
22.5333,374.737,-0.297313
22.535,374.736,-0.297289
22.5367,374.735,-0.297258
22.5383,374.734,-0.297218
22.54,374.734,-0.297182
22.5417,374.733,-0.297117
22.5433,374.732,-0.297072
22.545,374.73,-0.297026
22.5467,374.729,-0.296948
22.5483,374.728,-0.296847
22.55,374.726,-0.296802
22.5517,374.724,-0.296763
22.5533,374.723,-0.296716
22.555,374.721,-0.296665
22.5567,374.719,-0.296617
22.5583,374.717,-0.296566
22.56,374.715,-0.296523
22.5617,374.712,-0.296487
22.5633,374.71,-0.296469
22.565,374.707,-0.296476
22.5667,374.704,-0.296545
22.5683,374.702,-0.296723
22.57,374.698,-0.29716
22.5717,374.695,-0.297929
22.5733,374.691,-0.298899
22.575,374.688,-0.300538
22.5767,374.684,-0.302459
22.5783,374.679,-0.304856
22.58,374.675,-0.307282
22.5817,374.67,-0.310586
22.5833,374.666,-0.315
22.585,374.661,-0.31953
22.5867,374.656,-0.32403
22.5883,374.65,-0.328202
22.59,374.644,-0.331573
22.5917,374.639,-0.334493
22.5933,374.632,-0.337695
22.595,374.627,-0.34082
22.5967,374.62,-0.343396
22.5983,374.614,-0.345889
22.6,374.607,-0.348054
22.6017,374.6,-0.34981
22.6033,374.593,-0.350628
22.605,374.586,-0.35161
22.6067,374.578,-0.352558
22.6083,374.57,-0.352731
22.61,374.562,-0.352742
22.6117,374.554,-0.352644
22.6133,374.545,-0.352409
22.615,374.537,-0.352103
22.6167,374.528,-0.351722
22.6183,374.519,-0.351343
22.62,374.51,-0.350062
22.6217,374.501,-0.349287
22.6233,374.491,-0.34885
22.625,374.482,-0.348537
22.6267,374.472,-0.347923
22.6283,374.462,-0.346835
22.63,374.452,-0.344626
22.6317,374.442,-0.341078
22.6333,374.432,-0.335611
22.635,374.421,-0.328459
22.6367,374.411,-0.319131
22.6383,374.4,-0.308039
22.64,374.389,-0.296799
22.6417,374.379,-0.286828
22.6433,374.368,-0.278715
22.645,374.356,-0.270294
22.6467,374.345,-0.263724
22.6483,374.334,-0.256382
22.65,374.322,-0.250329
22.6517,374.31,-0.243775
22.6533,374.298,-0.237318
