Ramp 10.00 °C/min to 250.00 °C,,
Time,Temperature,Heat Flow (Normalized)
min,°C,W/g
57.8883,374.785,-0.289191
57.89,374.785,-0.289201
57.8917,374.784,-0.28921
57.8933,374.784,-0.289214
57.895,374.784,-0.289217
57.8967,374.784,-0.289215
57.8983,374.785,-0.28921
57.9,374.784,-0.289217
57.9017,374.785,-0.289222
57.9033,374.784,-0.289219
57.905,374.784,-0.289217
57.9067,374.784,-0.289217
57.9083,374.783,-0.289227
57.91,374.783,-0.289237
57.9117,374.782,-0.289245
57.9133,374.782,-0.289244
57.915,374.781,-0.289233
57.9167,374.78,-0.289222
57.9183,374.78,-0.289209
57.92,374.779,-0.289187
57.9217,374.778,-0.289164
57.9233,374.777,-0.289143
57.925,374.775,-0.289105
57.9267,374.774,-0.289068
57.9283,374.772,-0.289043
57.93,374.771,-0.28902
57.9317,374.769,-0.288999
57.9333,374.768,-0.288981
57.935,374.765,-0.288965
57.9367,374.763,-0.288958
57.9383,374.761,-0.288957
57.94,374.758,-0.288962
57.9417,374.756,-0.288977
57.9433,374.753,-0.288997
57.945,374.75,-0.289024
57.9467,374.747,-0.289115
57.9483,374.744,-0.289408
57.95,374.741,-0.290157
57.9517,374.737,-0.291634
57.9533,374.733,-0.293564
57.955,374.729,-0.295797
57.9567,374.725,-0.298332
57.9583,374.721,-0.301136
57.96,374.716,-0.303798
57.9617,374.711,-0.307265
57.9633,374.706,-0.311092
57.965,374.701,-0.314362
57.9667,374.695,-0.318013
57.9683,374.69,-0.321487
57.97,374.684,-0.325224
57.9717,374.678,-0.328745
57.9733,374.672,-0.331952
57.975,374.665,-0.334636
57.9767,374.659,-0.336841
57.9783,374.652,-0.338205
57.98,374.645,-0.339305
57.9817,374.638,-0.340341
57.9833,374.63,-0.341435
57.985,374.622,-0.341989
57.9867,374.614,-0.34232
57.9883,374.607,-0.342356
57.99,374.598,-0.342188
57.9917,374.59,-0.34189
57.9933,374.581,-0.34155
57.995,374.572,-0.341218
57.9967,374.564,-0.340051
57.9983,374.554,-0.339354
58,374.545,-0.339103
58.0017,374.535,-0.338809
58.0033,374.526,-0.338227
58.005,374.516,-0.33729
58.0067,374.506,-0.335288
58.0083,374.497,-0.332142
58.01,374.486,-0.327369
58.0117,374.476,-0.320629
58.0133,374.465,-0.311965
58.015,374.455,-0.302641
58.0167,374.444,-0.292365
58.0183,374.433,-0.282071
58.02,374.422,-0.273683
58.0217,374.411,-0.265069
58.0233,374.4,-0.257444
58.025,374.388,-0.250656
58.0267,374.377,-0.245334
58.0283,374.365,-0.239455
58.03,374.353,-0.23364
58.0317,374.342,-0.227737
58.0333,374.33,-0.220873
58.035,374.318,-0.215502
58.0367,374.306,-0.208613
58.0383,374.294,-0.200914
58.04,374.281,-0.195059
58.0417,374.269,-0.189142
58.0433,374.256,-0.181572
58.045,374.244,-0.175051
58.0467,374.231,-0.167936
58.0483,374.218,-0.162419
58.05,374.206,-0.157482
58.0517,374.192,-0.152829
58.0533,374.179,-0.146599
58.055,374.166,-0.140305
58.0567,374.153,-0.134657
58.0583,374.14,-0.129605
58.06,374.127,-0.124451
58.0617,374.113,-0.118324
58.0633,374.1,-0.112752
58.065,374.086,-0.107021
58.0667,374.072,-0.102008
58.0683,374.059,-0.0980496
58.07,374.045,-0.0927896
58.0717,374.032,-0.0884566
58.0733,374.018,-0.0835164
58.075,374.004,-0.078036
58.0767,373.99,-0.0720874
58.0783,373.977,-0.0677017
58.08,373.962,-0.0623469
58.0817,373.948,-0.0570892
58.0833,373.934,-0.0528958
58.085,373.919,-0.0490199
58.0867,373.905,-0.0442786
58.0883,373.891,-0.0402665
58.09,373.876,-0.0337315
58.0917,373.862,-0.0283256
58.0933,373.847,-0.024437
58.095,373.833,-0.0212153
58.0967,373.818,-0.0160547
58.0983,373.804,-0.0120561
58.1,373.789,-0.00835436
58.1017,373.775,-0.00510115
58.1033,373.76,-0.00195615
58.105,373.745,0.00019927
58.1067,373.73,0.00470102
58.1083,373.715,0.009001
58.11,373.701,0.0132661
58.1117,373.686,0.0172309
58.1133,373.671,0.0215629
58.115,373.656,0.0253792
58.1167,373.641,0.0280806
58.1183,373.626,0.0321115
58.12,373.611,0.03671
58.1217,373.595,0.040576
58.1233,373.58,0.043807
58.125,373.565,0.0466871
58.1267,373.55,0.0498051
58.1283,373.535,0.0527587
58.13,373.52,0.056157
58.1317,373.504,0.0580577
58.1333,373.489,0.0610195
58.135,373.473,0.0630453
58.1367,373.458,0.0667923
58.1383,373.443,0.0700333
58.14,373.427,0.0734159
58.1417,373.412,0.0756852
58.1433,373.397,0.0793453
58.145,373.381,0.0806749
58.1467,373.365,0.0824648
58.1483,373.35,0.083948
58.15,373.334,0.0864253
58.1517,373.318,0.0890075
58.1533,373.303,0.0913689
58.155,373.287,0.0938285
58.1567,373.272,0.0969035
58.1583,373.256,0.100146
58.16,373.241,0.103088
58.1617,373.225,0.106526
58.1633,373.209,0.108695
58.165,373.194,0.111705
58.1667,373.178,0.113711
58.1683,373.162,0.115908
58.17,373.146,0.117757
58.1717,373.131,0.119748
58.1733,373.115,0.122815
58.175,373.099,0.124846
58.1767,373.083,0.126022
58.1783,373.068,0.126943
58.18,373.052,0.128863
