Ramp 10.00 °C/min to 375.00 °C,,
Time,Temperature,Heat Flow (Normalized)
min,°C,W/g
40.3767,249.913,-0.172316
40.3783,249.912,-0.172325
40.38,249.913,-0.172333
40.3817,249.913,-0.172336
40.3833,249.913,-0.172337
40.385,249.913,-0.17233
40.3867,249.913,-0.172324
40.3883,249.913,-0.172322
40.39,249.912,-0.172318
40.3917,249.912,-0.172326
40.3933,249.913,-0.172333
40.395,249.913,-0.172343
40.3967,249.913,-0.172357
40.3983,249.913,-0.172366
40.4,249.914,-0.172392
40.4017,249.914,-0.172424
40.4033,249.915,-0.172453
40.405,249.916,-0.172481
40.4067,249.917,-0.172521
40.4083,249.917,-0.17256
40.41,249.918,-0.172598
40.4117,249.92,-0.172641
40.4133,249.92,-0.172682
40.415,249.922,-0.172714
40.4167,249.923,-0.172734
40.4183,249.924,-0.172745
40.42,249.926,-0.172744
40.4217,249.928,-0.172731
40.4233,249.929,-0.172705
40.425,249.931,-0.172588
40.4267,249.933,-0.172281
40.4283,249.935,-0.171643
40.43,249.938,-0.17083
40.4317,249.94,-0.169363
40.4333,249.943,-0.166858
40.435,249.946,-0.163251
40.4367,249.948,-0.157681
40.4383,249.951,-0.150772
40.44,249.954,-0.143891
40.4417,249.958,-0.137288
40.4433,249.961,-0.131287
40.445,249.965,-0.125354
40.4467,249.969,-0.120006
40.4483,249.973,-0.115876
40.45,249.977,-0.11231
40.4517,249.981,-0.109948
40.4533,249.986,-0.108142
40.455,249.991,-0.106027
40.4567,249.996,-0.104172
40.4583,250.002,-0.102063
40.46,250.007,-0.0998817
40.4617,250.013,-0.0977385
40.4633,250.019,-0.096891
40.465,250.025,-0.0958812
40.4667,250.031,-0.0951555
40.4683,250.037,-0.0948245
40.47,250.044,-0.0947117
40.4717,250.051,-0.0949892
40.4733,250.058,-0.0954735
40.475,250.066,-0.0962329
40.4767,250.073,-0.0971109
40.4783,250.081,-0.0979013
40.48,250.089,-0.100808
40.4817,250.096,-0.102712
40.4833,250.105,-0.10392
40.485,250.113,-0.10449
40.4867,250.121,-0.105196
40.4883,250.13,-0.106331
40.49,250.139,-0.108211
40.4917,250.148,-0.110967
40.4933,250.158,-0.115683
40.495,250.167,-0.123315
40.4967,250.176,-0.133894
40.4983,250.186,-0.146825
40.5,250.196,-0.15949
40.5017,250.206,-0.170412
40.5033,250.216,-0.180949
40.505,250.226,-0.190456
40.5067,250.237,-0.198783
40.5083,250.247,-0.206763
40.51,250.258,-0.214718
40.5117,250.268,-0.223082
40.5133,250.279,-0.231239
40.515,250.29,-0.239094
40.5167,250.301,-0.247853
40.5183,250.313,-0.255345
40.52,250.324,-0.262805
40.5217,250.335,-0.269749
40.5233,250.347,-0.277898
40.525,250.359,-0.285515
40.5267,250.37,-0.293262
40.5283,250.382,-0.300792
40.53,250.394,-0.308162
40.5317,250.406,-0.316506
40.5333,250.419,-0.324189
40.535,250.431,-0.331454
40.5367,250.443,-0.339518
40.5383,250.455,-0.348219
40.54,250.468,-0.354819
40.5417,250.481,-0.361384
40.5433,250.494,-0.368434
40.545,250.507,-0.375405
40.5467,250.519,-0.382212
40.5483,250.532,-0.38852
40.55,250.545,-0.394716
40.5517,250.558,-0.400757
40.5533,250.571,-0.407417
40.555,250.584,-0.412884
40.5567,250.597,-0.417855
40.5583,250.61,-0.423348
40.56,250.624,-0.428554
40.5617,250.637,-0.43226
40.5633,250.651,-0.437532
40.565,250.664,-0.440915
40.5667,250.678,-0.445259
40.5683,250.692,-0.449885
40.57,250.706,-0.455273
40.5717,250.719,-0.462554
40.5733,250.734,-0.468296
40.575,250.748,-0.473162
40.5767,250.762,-0.478052
40.5783,250.776,-0.482894
40.58,250.79,-0.486975
40.5817,250.804,-0.491348
40.5833,250.818,-0.495717
40.585,250.832,-0.50007
40.5867,250.846,-0.503164
40.5883,250.861,-0.508269
40.59,250.875,-0.511781
40.5917,250.89,-0.515163
40.5933,250.904,-0.518733
40.595,250.919,-0.52172
40.5967,250.933,-0.525
40.5983,250.948,-0.527758
40.6,250.963,-0.531201
40.6017,250.977,-0.534737
40.6033,250.992,-0.538265
40.605,251.007,-0.542545
40.6067,251.021,-0.545856
40.6083,251.036,-0.548891
40.61,251.051,-0.551593
40.6117,251.066,-0.556889
40.6133,251.081,-0.560272
40.615,251.096,-0.563506
40.6167,251.111,-0.567233
40.6183,251.125,-0.570863
40.62,251.141,-0.572721
40.6217,251.156,-0.576156
40.6233,251.171,-0.578083
40.625,251.186,-0.579257
40.6267,251.201,-0.581694
40.6283,251.217,-0.584031
40.63,251.232,-0.585334
40.6317,251.247,-0.587225
40.6333,251.262,-0.589796
40.635,251.278,-0.591722
40.6367,251.293,-0.594505
40.6383,251.308,-0.596839
40.64,251.324,-0.598702
40.6417,251.339,-0.601337
40.6433,251.355,-0.604869
40.645,251.37,-0.608083
40.6467,251.385,-0.611421
40.6483,251.4,-0.613808
40.65,251.416,-0.616741
40.6517,251.432,-0.619203
40.6533,251.447,-0.620605
40.655,251.463,-0.622897
40.6567,251.479,-0.624496
40.6583,251.494,-0.62499
40.66,251.51,-0.626573
40.6617,251.525,-0.627833
40.6633,251.541,-0.628827
40.665,251.556,-0.629704
40.6667,251.572,-0.63181
40.6683,251.588,-0.633735
40.67,251.604,-0.63515
40.6717,251.619,-0.637116
40.6733,251.635,-0.638466
40.675,251.65,-0.6406
40.6767,251.666,-0.64142
40.6783,251.682,-0.642873
40.68,251.698,-0.643671
40.6817,251.713,-0.644506
40.6833,251.73,-0.645686
40.685,251.745,-0.647204
40.6867,251.762,-0.6491
40.6883,251.777,-0.651495
40.69,251.793,-0.653424
40.6917,251.809,-0.654564
40.6933,251.825,-0.655145
40.695,251.841,-0.655859
40.6967,251.857,-0.656037
40.6983,251.872,-0.656258
40.7,251.889,-0.656506
40.7017,251.904,-0.656987
40.7033,251.92,-0.658016
40.705,251.937,-0.659374
40.7067,251.953,-0.660764
40.7083,251.969,-0.662286
40.71,251.985,-0.664213
40.7117,252.001,-0.666469
40.7133,252.017,-0.668324
40.715,252.033,-0.669811
40.7167,252.049,-0.670685
40.7183,252.065,-0.671225
40.72,252.081,-0.671613
40.7217,252.097,-0.671599
40.7233,252.113,-0.671455
40.725,252.129,-0.671334
40.7267,252.146,-0.671432
40.7283,252.162,-0.671772
40.73,252.178,-0.672474
40.7317,252.194,-0.673328
40.7333,252.21,-0.674759
40.735,252.226,-0.676312
40.7367,252.242,-0.677997
40.7383,252.258,-0.679561
40.74,252.274,-0.681153
40.7417,252.29,-0.682476
40.7433,252.306,-0.6833
40.745,252.323,-0.684116
40.7467,252.339,-0.684912
40.7483,252.354,-0.685581
40.75,252.371,-0.686197
40.7517,252.387,-0.686821
40.7533,252.403,-0.687304
40.755,252.419,-0.687797
40.7567,252.436,-0.688168
40.7583,252.452,-0.688341
40.76,252.468,-0.688553
40.7617,252.485,-0.688742
40.7633,252.501,-0.688899
40.765,252.517,-0.689066
40.7667,252.533,-0.689289
40.7683,252.55,-0.689526
40.77,252.566,-0.68983
40.7717,252.582,-0.69037
40.7733,252.598,-0.690801
40.775,252.614,-0.691345
40.7767,252.631,-0.692163
40.7783,252.647,-0.692973
40.78,252.663,-0.693477
40.7817,252.68,-0.693783
40.7833,252.696,-0.693975
40.785,252.712,-0.694086
40.7867,252.728,-0.69421
40.7883,252.745,-0.694366
40.79,252.76,-0.694483
40.7917,252.777,-0.69456
40.7933,252.793,-0.694708
40.795,252.809,-0.694936
40.7967,252.825,-0.695326
40.7983,252.842,-0.695867
40.8,252.858,-0.696305
40.8017,252.875,-0.69676
40.8033,252.891,-0.697194
40.805,252.907,-0.69758
40.8067,252.924,-0.697973
40.8083,252.94,-0.698313
40.81,252.956,-0.698582
40.8117,252.972,-0.698872
40.8133,252.988,-0.699116
40.815,253.005,-0.699301
40.8167,253.021,-0.699545
40.8183,253.038,-0.69976
40.82,253.054,-0.699975
40.8217,253.07,-0.700175
40.8233,253.087,-0.700314
40.825,253.103,-0.70041
40.8267,253.119,-0.700539
40.8283,253.135,-0.70066
40.83,253.152,-0.700801
40.8317,253.168,-0.700938
40.8333,253.185,-0.701062
40.835,253.201,-0.701197
40.8367,253.217,-0.701442
40.8383,253.233,-0.701666
40.84,253.25,-0.701838
40.8417,253.267,-0.702056
40.8433,253.283,-0.702351
40.845,253.299,-0.702815
40.8467,253.316,-0.70333
40.8483,253.332,-0.703881
40.85,253.348,-0.7043
40.8517,253.365,-0.704637
40.8533,253.381,-0.704911
40.855,253.398,-0.705229
40.8567,253.414,-0.705406
40.8583,253.43,-0.705479
40.86,253.447,-0.705528
40.8617,253.463,-0.705579
40.8633,253.479,-0.705926
40.865,253.495,-0.706182
40.8667,253.512,-0.70623
40.8683,253.528,-0.706291
40.87,253.544,-0.706357
40.8717,253.561,-0.706565
40.8733,253.577,-0.706876
40.875,253.594,-0.707194
40.8767,253.61,-0.707435
40.8783,253.627,-0.707582
40.88,253.643,-0.707715
40.8817,253.66,-0.707782
40.8833,253.676,-0.708068
40.885,253.692,-0.708119
40.8867,253.709,-0.708173
40.8883,253.725,-0.708224
40.89,253.742,-0.708278
40.8917,253.758,-0.708354
40.8933,253.775,-0.70852
40.895,253.791,-0.7087
40.8967,253.807,-0.708955
40.8983,253.824,-0.709136
40.9,253.84,-0.709231
40.9017,253.856,-0.709368
40.9033,253.873,-0.709513
40.905,253.889,-0.709622
40.9067,253.906,-0.709719
40.9083,253.922,-0.709832
40.91,253.938,-0.709968
40.9117,253.954,-0.710107
40.9133,253.971,-0.7103
40.915,253.987,-0.710468
40.9167,254.004,-0.710621
40.9183,254.02,-0.710749
40.92,254.037,-0.710832
40.9217,254.053,-0.710913
40.9233,254.07,-0.71099
40.925,254.086,-0.711064
40.9267,254.103,-0.711144
40.9283,254.119,-0.711228
40.93,254.136,-0.711316
40.9317,254.152,-0.711406
40.9333,254.169,-0.711504
40.935,254.185,-0.711632
40.9367,254.202,-0.711807
40.9383,254.218,-0.711998
40.94,254.235,-0.712108
40.9417,254.251,-0.712195
40.9433,254.267,-0.712276
40.945,254.284,-0.712417
40.9467,254.3,-0.712586
40.9483,254.317,-0.712752
40.95,254.333,-0.712829
40.9517,254.35,-0.712909
40.9533,254.366,-0.712992
40.955,254.382,-0.713073
40.9567,254.399,-0.713166
40.9583,254.415,-0.713311
40.96,254.432,-0.713475
40.9617,254.448,-0.713602
40.9633,254.465,-0.713702
40.965,254.481,-0.713803
40.9667,254.497,-0.713896
40.9683,254.514,-0.713989
40.97,254.531,-0.714084
40.9717,254.547,-0.714189
40.9733,254.563,-0.714294
40.975,254.58,-0.714394
40.9767,254.596,-0.714499
40.9783,254.613,-0.714595
40.98,254.629,-0.714687
40.9817,254.646,-0.714787
40.9833,254.662,-0.71489
40.985,254.678,-0.714987
40.9867,254.695,-0.715071
40.9883,254.712,-0.715163
40.99,254.728,-0.715257
40.9917,254.744,-0.715352
40.9933,254.761,-0.715443
40.995,254.777,-0.715532
40.9967,254.794,-0.715623
40.9983,254.81,-0.715721
41,254.827,-0.715823
41.0017,254.843,-0.71593
41.0033,254.86,-0.716041
41.005,254.877,-0.716143
41.0067,254.893,-0.716253
41.0083,254.91,-0.716356
41.01,254.926,-0.716459
41.0117,254.942,-0.716564
41.0133,254.959,-0.716659
41.015,254.975,-0.716755
41.0167,254.992,-0.716851
41.0183,255.008,-0.716948
41.02,255.025,-0.717049
41.0217,255.041,-0.717157
41.0233,255.058,-0.717269
41.025,255.074,-0.717411
41.0267,255.091,-0.717554
41.0283,255.107,-0.717671
41.03,255.124,-0.717789
41.0317,255.14,-0.717909
41.0333,255.156,-0.718025
41.035,255.173,-0.718129
41.0367,255.189,-0.718224
41.0383,255.206,-0.718312
41.04,255.222,-0.718401
41.0417,255.238,-0.718491
41.0433,255.255,-0.718585
41.045,255.272,-0.718686
41.0467,255.288,-0.718785
41.0483,255.305,-0.718883
41.05,255.321,-0.718987
41.0517,255.338,-0.719103
41.0533,255.355,-0.719224
41.055,255.371,-0.719374
41.0567,255.387,-0.719562
41.0583,255.403,-0.719815
41.06,255.42,-0.720061
41.0617,255.436,-0.720337
41.0633,255.453,-0.720592
41.065,255.47,-0.720734
41.0667,255.486,-0.720856
41.0683,255.503,-0.720978
41.07,255.519,-0.721099
41.0717,255.536,-0.721216
41.0733,255.552,-0.721328
41.075,255.569,-0.721432
41.0767,255.585,-0.721527
41.0783,255.602,-0.72162
41.08,255.618,-0.721708
41.0817,255.635,-0.721794
41.0833,255.651,-0.721885
41.085,255.668,-0.721972
41.0867,255.685,-0.722059
41.0883,255.701,-0.722149
41.09,255.717,-0.722241
41.0917,255.734,-0.722335
41.0933,255.75,-0.722438
41.095,255.767,-0.722552
41.0967,255.783,-0.722682
41.0983,255.8,-0.722803
41.1,255.816,-0.722922
41.1017,255.833,-0.723045
41.1033,255.85,-0.723164
41.105,255.866,-0.723282
41.1067,255.883,-0.72339
41.1083,255.899,-0.723492
41.11,255.916,-0.723583
41.1117,255.932,-0.723677
41.1133,255.949,-0.723775
41.115,255.965,-0.723871
41.1167,255.982,-0.723969
41.1183,255.998,-0.724064
41.12,256.015,-0.724159
41.1217,256.031,-0.724263
41.1233,256.048,-0.724367
41.125,256.064,-0.724479
41.1267,256.081,-0.724589
41.1283,256.097,-0.7247
41.13,256.114,-0.724816
41.1317,256.13,-0.724931
41.1333,256.147,-0.725045
41.135,256.163,-0.72515
41.1367,256.18,-0.72525
41.1383,256.196,-0.725345
41.14,256.213,-0.72544
41.1417,256.229,-0.72554
41.1433,256.246,-0.725645
41.145,256.262,-0.725751
41.1467,256.279,-0.725862
41.1483,256.295,-0.72597
41.15,256.312,-0.72607
41.1517,256.328,-0.726162
41.1533,256.345,-0.726256
41.155,256.362,-0.726343
41.1567,256.378,-0.726428
41.1583,256.395,-0.726505
41.16,256.411,-0.726589
41.1617,256.428,-0.726679
41.1633,256.444,-0.726772
41.165,256.461,-0.726872
41.1667,256.477,-0.726978
41.1683,256.494,-0.727085
41.17,256.511,-0.727183
41.1717,256.527,-0.727292
41.1733,256.544,-0.7274
41.175,256.56,-0.727501
41.1767,256.577,-0.727596
41.1783,256.593,-0.727691
41.18,256.61,-0.727785
41.1817,256.626,-0.727877
41.1833,256.643,-0.727975
41.185,256.659,-0.728078
41.1867,256.676,-0.728184
41.1883,256.693,-0.728289
41.19,256.709,-0.728394
41.1917,256.726,-0.728486
41.1933,256.742,-0.728578
41.195,256.759,-0.728669
41.1967,256.775,-0.728766
41.1983,256.791,-0.728858
41.2,256.808,-0.728948
41.2017,256.824,-0.729037
41.2033,256.841,-0.729124
41.205,256.858,-0.729197
41.2067,256.874,-0.729279
41.2083,256.891,-0.729359
41.21,256.907,-0.729446
41.2117,256.924,-0.729528
41.2133,256.94,-0.729619
41.215,256.957,-0.729724
41.2167,256.974,-0.729831
41.2183,256.99,-0.729943
41.22,257.006,-0.730067
41.2217,257.023,-0.730178
41.2233,257.04,-0.730289
41.225,257.057,-0.730402
41.2267,257.073,-0.730517
41.2283,257.09,-0.730619
41.23,257.106,-0.730706
41.2317,257.123,-0.730785
41.2333,257.139,-0.730868
41.235,257.156,-0.730953
41.2367,257.172,-0.731037
41.2383,257.188,-0.731118
41.24,257.205,-0.731199
41.2417,257.222,-0.731282
41.2433,257.238,-0.731367
41.245,257.255,-0.731456
41.2467,257.271,-0.731544
41.2483,257.288,-0.731626
41.25,257.304,-0.731699
41.2517,257.321,-0.731773
41.2533,257.337,-0.731844
41.255,257.354,-0.731909
41.2567,257.37,-0.731972
41.2583,257.387,-0.732039
41.26,257.403,-0.732105
41.2617,257.42,-0.732178
41.2633,257.436,-0.732264
41.265,257.453,-0.732357
41.2667,257.47,-0.732456
41.2683,257.486,-0.732557
41.27,257.503,-0.732654
41.2717,257.519,-0.732752
41.2733,257.536,-0.732848
41.275,257.553,-0.732936
41.2767,257.569,-0.733016
41.2783,257.586,-0.73309
41.28,257.603,-0.733164
41.2817,257.619,-0.733235
41.2833,257.636,-0.733311
41.285,257.652,-0.733385
41.2867,257.669,-0.733455
41.2883,257.685,-0.733529
41.29,257.702,-0.73361
41.2917,257.719,-0.7337
41.2933,257.735,-0.733798
41.295,257.751,-0.733891
41.2967,257.768,-0.733982
41.2983,257.785,-0.734072
41.3,257.801,-0.73416
41.3017,257.818,-0.734247
41.3033,257.834,-0.734335
41.305,257.851,-0.734423
41.3067,257.867,-0.734511
41.3083,257.884,-0.734593
41.31,257.901,-0.734676
41.3117,257.917,-0.734763
41.3133,257.934,-0.734848
41.315,257.951,-0.734936
41.3167,257.967,-0.73502
41.3183,257.983,-0.735104
41.32,258,-0.735187
41.3217,258.016,-0.735268
41.3233,258.033,-0.735339
41.325,258.05,-0.735411
41.3267,258.066,-0.735482
41.3283,258.083,-0.735552
41.33,258.099,-0.735617
41.3317,258.116,-0.735688
41.3333,258.132,-0.73576
41.335,258.149,-0.735834
41.3367,258.165,-0.735912
41.3383,258.182,-0.736003
41.34,258.199,-0.736095
41.3417,258.215,-0.736187
41.3433,258.232,-0.736274
41.345,258.249,-0.736359
41.3467,258.265,-0.736435
41.3483,258.282,-0.736516
41.35,258.298,-0.736602
41.3517,258.315,-0.736687
41.3533,258.331,-0.736759
41.355,258.348,-0.736833
41.3567,258.364,-0.736912
41.3583,258.381,-0.736991
41.36,258.398,-0.737071
41.3617,258.414,-0.737146
41.3633,258.431,-0.737217
41.365,258.447,-0.737287
41.3667,258.464,-0.737355
41.3683,258.48,-0.73742
41.37,258.497,-0.737485
41.3717,258.514,-0.73754
41.3733,258.53,-0.737597
41.375,258.547,-0.737663
41.3767,258.564,-0.737737
41.3783,258.58,-0.737812
41.38,258.597,-0.737891
41.3817,258.614,-0.737974
41.3833,258.63,-0.738062
41.385,258.647,-0.738152
41.3867,258.663,-0.738235
41.3883,258.68,-0.738317
41.39,258.696,-0.738394
41.3917,258.713,-0.738456
41.3933,258.73,-0.738516
41.395,258.746,-0.738581
41.3967,258.763,-0.738649
41.3983,258.78,-0.73871
41.4,258.796,-0.738782
41.4017,258.813,-0.738858
