Ramp 10.00 °C/min to 375.00 °C,,
Time,Temperature,Heat Flow (Normalized)
min,°C,W/g
5.00333,249.868,-0.270963
5.005,249.868,-0.27096
5.00667,249.868,-0.270972
5.00833,249.868,-0.270984
5.01,249.868,-0.270999
5.01167,249.868,-0.271015
5.01333,249.868,-0.271028
5.015,249.867,-0.271038
5.01667,249.867,-0.271051
5.01833,249.868,-0.271064
5.02,249.868,-0.271079
5.02167,249.868,-0.271092
5.02333,249.868,-0.271116
5.025,249.869,-0.271143
5.02667,249.87,-0.271186
5.02833,249.87,-0.271363
5.03,249.871,-0.27167
5.03167,249.871,-0.271985
5.03333,249.872,-0.272367
5.035,249.872,-0.272965
5.03667,249.874,-0.273809
5.03833,249.875,-0.275085
5.04,249.876,-0.276714
5.04167,249.877,-0.279321
5.04333,249.878,-0.282707
5.045,249.88,-0.286907
5.04667,249.881,-0.291142
5.04833,249.882,-0.296495
5.05,249.884,-0.302546
5.05167,249.886,-0.309469
5.05333,249.888,-0.315186
5.055,249.889,-0.320686
5.05667,249.891,-0.326141
5.05833,249.894,-0.33281
5.06,249.896,-0.339631
5.06167,249.899,-0.344926
5.06333,249.901,-0.350819
5.065,249.904,-0.355306
5.06667,249.907,-0.360411
5.06833,249.91,-0.366336
5.07,249.914,-0.371633
5.07167,249.917,-0.378009
5.07333,249.921,-0.385084
5.075,249.924,-0.392263
5.07667,249.929,-0.398354
5.07833,249.932,-0.406302
5.08,249.937,-0.413097
5.08167,249.941,-0.421851
5.08333,249.946,-0.429197
5.085,249.951,-0.43649
5.08667,249.956,-0.445246
5.08833,249.961,-0.452993
5.09,249.967,-0.461884
5.09167,249.972,-0.470571
5.09333,249.978,-0.479092
5.095,249.984,-0.487211
5.09667,249.99,-0.496119
5.09833,249.997,-0.504815
5.1,250.003,-0.514162
5.10167,250.01,-0.52406
5.10333,250.017,-0.533057
5.105,250.025,-0.541884
5.10667,250.032,-0.551169
5.10833,250.04,-0.561354
5.11,250.048,-0.570231
5.11167,250.056,-0.579273
5.11333,250.064,-0.589775
5.115,250.072,-0.601003
5.11667,250.08,-0.611074
5.11833,250.089,-0.620232
5.12,250.098,-0.630258
5.12167,250.107,-0.639245
5.12333,250.116,-0.649018
5.125,250.125,-0.658088
5.12667,250.135,-0.667839
5.12833,250.144,-0.677465
5.13,250.155,-0.685351
5.13167,250.164,-0.695216
5.13333,250.174,-0.705525
5.135,250.185,-0.716205
5.13667,250.195,-0.726094
5.13833,250.205,-0.736148
5.14,250.216,-0.745297
5.14167,250.226,-0.753543
5.14333,250.237,-0.762689
5.145,250.248,-0.770797
5.14667,250.259,-0.779048
5.14833,250.271,-0.787009
5.15,250.283,-0.796169
5.15167,250.294,-0.803152
5.15333,250.305,-0.810139
5.155,250.317,-0.818082
5.15667,250.329,-0.824967
5.15833,250.341,-0.832322
5.16,250.353,-0.839711
5.16167,250.365,-0.845941
5.16333,250.377,-0.852313
5.165,250.389,-0.85941
5.16667,250.401,-0.866234
5.16833,250.414,-0.873443
5.17,250.426,-0.879754
5.17167,250.439,-0.886283
5.17333,250.451,-0.892087
5.175,250.464,-0.898159
5.17667,250.477,-0.904401
5.17833,250.489,-0.91111
5.18,250.503,-0.917658
5.18167,250.515,-0.922319
5.18333,250.529,-0.926968
5.185,250.542,-0.933025
5.18667,250.556,-0.939201
5.18833,250.569,-0.945051
5.19,250.582,-0.95144
5.19167,250.595,-0.956434
5.19333,250.609,-0.960929
5.195,250.622,-0.965562
5.19667,250.636,-0.971968
5.19833,250.649,-0.975306
5.2,250.663,-0.979782
5.20167,250.677,-0.983764
5.20333,250.692,-0.988042
5.205,250.705,-0.993137
5.20667,250.719,-0.997322
5.20833,250.734,-1.00139
5.21,250.748,-1.00588
5.21167,250.762,-1.00984
5.21333,250.776,-1.01446
5.215,250.79,-1.01972
5.21667,250.805,-1.02401
5.21833,250.819,-1.0271
5.22,250.833,-1.03027
5.22167,250.848,-1.03364
5.22333,250.863,-1.03803
5.225,250.877,-1.04107
5.22667,250.891,-1.04293
5.22833,250.906,-1.0457
5.23,250.921,-1.04741
5.23167,250.935,-1.05078
5.23333,250.95,-1.05397
5.235,250.964,-1.05796
5.23667,250.979,-1.06015
5.23833,250.994,-1.06245
5.24,251.01,-1.06691
5.24167,251.024,-1.0703
5.24333,251.039,-1.07383
5.245,251.054,-1.07623
5.24667,251.069,-1.07996
5.24833,251.084,-1.08233
5.25,251.099,-1.0852
5.25167,251.114,-1.08817
5.25333,251.129,-1.09077
5.255,251.144,-1.09333
5.25667,251.159,-1.09491
5.25833,251.175,-1.09715
5.26,251.19,-1.09978
5.26167,251.205,-1.10186
5.26333,251.22,-1.10275
