Ramp 10.00 °C/min to 375.00 °C,,
Time,Temperature,Heat Flow (Normalized)
min,°C,W/g
5.00333,249.861,-0.221745
5.005,249.861,-0.221755
5.00667,249.861,-0.221765
5.00833,249.861,-0.221775
5.01,249.861,-0.221776
5.01167,249.861,-0.221769
5.01333,249.861,-0.221759
5.015,249.861,-0.221754
5.01667,249.861,-0.221763
5.01833,249.861,-0.221779
5.02,249.861,-0.221792
5.02167,249.862,-0.221802
5.02333,249.862,-0.221816
5.025,249.862,-0.221842
5.02667,249.863,-0.221874
5.02833,249.863,-0.22191
5.03,249.864,-0.221944
5.03167,249.865,-0.221985
5.03333,249.865,-0.22203
5.035,249.866,-0.222111
5.03667,249.867,-0.222204
5.03833,249.868,-0.222296
5.04,249.869,-0.222411
5.04167,249.87,-0.222482
5.04333,249.872,-0.222547
5.045,249.873,-0.222602
5.04667,249.875,-0.222646
5.04833,249.876,-0.222677
5.05,249.877,-0.222705
5.05167,249.879,-0.222721
5.05333,249.881,-0.222724
5.055,249.883,-0.222723
5.05667,249.885,-0.222712
5.05833,249.888,-0.222696
5.06,249.89,-0.222598
5.06167,249.893,-0.222384
5.06333,249.895,-0.221934
5.065,249.899,-0.221101
5.06667,249.902,-0.219837
5.06833,249.905,-0.218174
5.07,249.908,-0.216421
5.07167,249.912,-0.214333
5.07333,249.916,-0.212014
5.075,249.92,-0.209597
5.07667,249.924,-0.207474
5.07833,249.928,-0.205562
5.08,249.933,-0.203638
5.08167,249.938,-0.201977
5.08333,249.943,-0.200798
5.085,249.948,-0.200066
5.08667,249.953,-0.199632
5.08833,249.959,-0.199235
5.09,249.965,-0.198874
5.09167,249.97,-0.198684
5.09333,249.976,-0.198584
5.095,249.983,-0.198563
5.09667,249.989,-0.19869
5.09833,249.996,-0.198802
5.1,250.003,-0.198856
5.10167,250.01,-0.198965
5.10333,250.018,-0.19931
5.105,250.025,-0.200427
5.10667,250.033,-0.202741
5.10833,250.041,-0.207027
5.11,250.049,-0.213559
5.11167,250.057,-0.223096
5.11333,250.066,-0.235022
5.115,250.074,-0.24701
5.11667,250.083,-0.257005
5.11833,250.092,-0.266633
5.12,250.1,-0.275594
5.12167,250.11,-0.283189
5.12333,250.119,-0.290726
5.125,250.129,-0.298939
5.12667,250.138,-0.306345
5.12833,250.148,-0.314972
5.13,250.158,-0.32416
5.13167,250.169,-0.334155
5.13333,250.179,-0.343534
5.135,250.19,-0.352332
5.13667,250.2,-0.361054
5.13833,250.211,-0.370112
5.14,250.222,-0.378749
5.14167,250.233,-0.38761
5.14333,250.244,-0.39586
5.145,250.255,-0.404453
5.14667,250.266,-0.412688
5.14833,250.277,-0.420926
5.15,250.289,-0.430446
5.15167,250.3,-0.438802
5.15333,250.312,-0.447989
5.155,250.323,-0.456844
5.15667,250.335,-0.466018
5.15833,250.348,-0.474033
5.16,250.359,-0.482727
5.16167,250.372,-0.490315
5.16333,250.384,-0.497776
5.165,250.397,-0.504188
5.16667,250.409,-0.510934
5.16833,250.421,-0.517418
