Ramp 10.00 °C/min to 250.00 °C,,
Time,Temperature,Heat Flow (Normalized)
min,°C,W/g
57.885,374.75,-0.463952
57.8867,374.75,-0.463973
57.8883,374.75,-0.463985
57.89,374.75,-0.463986
57.8917,374.75,-0.463985
57.8933,374.75,-0.463984
57.895,374.75,-0.463982
57.8967,374.75,-0.463976
57.8983,374.75,-0.463966
57.9,374.75,-0.463962
57.9017,374.75,-0.46396
57.9033,374.749,-0.463963
57.905,374.749,-0.463958
57.9067,374.749,-0.463961
57.9083,374.748,-0.46396
57.91,374.747,-0.463952
57.9117,374.747,-0.46394
57.9133,374.746,-0.463917
57.915,374.745,-0.463896
57.9167,374.744,-0.463862
57.9183,374.743,-0.463775
57.92,374.742,-0.463603
57.9217,374.741,-0.463368
57.9233,374.74,-0.463025
57.925,374.738,-0.462554
57.9267,374.737,-0.462087
57.9283,374.735,-0.461552
57.93,374.733,-0.460893
57.9317,374.731,-0.459969
57.9333,374.729,-0.458943
57.935,374.727,-0.457673
57.9367,374.724,-0.456485
57.9383,374.722,-0.455305
57.94,374.72,-0.453976
57.9417,374.717,-0.452248
57.9433,374.714,-0.450459
57.945,374.711,-0.448421
57.9467,374.707,-0.446203
57.9483,374.704,-0.443928
57.95,374.701,-0.441839
57.9517,374.696,-0.439592
57.9533,374.693,-0.437224
57.955,374.688,-0.434749
57.9567,374.684,-0.432292
57.9583,374.679,-0.429933
57.96,374.674,-0.426938
57.9617,374.669,-0.424174
57.9633,374.664,-0.420961
57.965,374.659,-0.417109
57.9667,374.654,-0.412414
57.9683,374.647,-0.40766
57.97,374.642,-0.402417
57.9717,374.636,-0.397697
57.9733,374.629,-0.392244
57.975,374.623,-0.387499
57.9767,374.616,-0.381726
57.9783,374.609,-0.37599
57.98,374.602,-0.370193
57.9817,374.594,-0.36488
57.9833,374.587,-0.358199
57.985,374.579,-0.351972
57.9867,374.571,-0.344826
57.9883,374.563,-0.338892
57.99,374.555,-0.332365
57.9917,374.546,-0.327151
57.9933,374.537,-0.320879
57.995,374.529,-0.314103
57.9967,374.52,-0.306533
57.9983,374.511,-0.298671
58,374.501,-0.290733
58.0017,374.492,-0.282445
58.0033,374.482,-0.272706
58.005,374.472,-0.262923
58.0067,374.462,-0.254317
58.0083,374.452,-0.246307
58.01,374.442,-0.239116
58.0117,374.432,-0.233049
58.0133,374.421,-0.224048
58.015,374.411,-0.216342
58.0167,374.4,-0.209395
58.0183,374.389,-0.202025
58.02,374.378,-0.193424
58.0217,374.367,-0.185112
58.0233,374.355,-0.175698
58.025,374.344,-0.167828
58.0267,374.332,-0.159988
58.0283,374.321,-0.151314
58.03,374.309,-0.143953
58.0317,374.297,-0.134489
58.0333,374.285,-0.126077
58.035,374.273,-0.11945
58.0367,374.261,-0.112337
58.0383,374.249,-0.104781
58.04,374.237,-0.0966746
58.0417,374.225,-0.088946
58.0433,374.212,-0.080764
58.045,374.199,-0.0747682
58.0467,374.187,-0.0671367
58.0483,374.174,-0.0599589
58.05,374.162,-0.0526629
58.0517,374.149,-0.0458328
58.0533,374.135,-0.0413283
58.055,374.122,-0.0335735
58.0567,374.109,-0.0270836
58.0583,374.096,-0.0195345
58.06,374.083,-0.0129494
58.0617,374.07,-0.00586367
58.0633,374.056,-0.000202769
58.065,374.043,0.0069094
58.0667,374.029,0.013727
58.0683,374.015,0.019536
58.07,374.002,0.0249656
58.0717,373.988,0.0298791
58.0733,373.974,0.0334597
58.075,373.96,0.0388987
58.0767,373.947,0.0449892
58.0783,373.932,0.0508967
58.08,373.918,0.0573088
58.0817,373.904,0.0637203
58.0833,373.89,0.0688059
58.085,373.876,0.0750696
58.0867,373.861,0.0815263
58.0883,373.847,0.086892
58.09,373.833,0.0919607
58.0917,373.819,0.0959428
58.0933,373.804,0.0995
58.095,373.79,0.103962
58.0967,373.775,0.107765
58.0983,373.761,0.112786
58.1,373.746,0.117354
58.1017,373.731,0.121339
58.1033,373.717,0.125897
58.105,373.702,0.131077
58.1067,373.687,0.134505
58.1083,373.672,0.139065
58.11,373.657,0.143909
58.1117,373.643,0.148583
58.1133,373.628,0.152636
58.115,373.613,0.156837
58.1167,373.597,0.161718
58.1183,373.582,0.164551
58.12,373.567,0.16968
58.1217,373.552,0.173797
58.1233,373.538,0.176559
58.125,373.523,0.17919
58.1267,373.507,0.181517
58.1283,373.492,0.186166
58.13,373.477,0.190593
58.1317,373.461,0.194429
58.1333,373.446,0.197082
58.135,373.431,0.200853
58.1367,373.415,0.204906
58.1383,373.4,0.207703
58.14,373.384,0.21048
58.1417,373.369,0.212471
58.1433,373.354,0.215553
58.145,373.339,0.217916
58.1467,373.323,0.221482
58.1483,373.307,0.224448
58.15,373.292,0.226807
58.1517,373.277,0.229428
58.1533,373.261,0.233759
58.155,373.245,0.236221
58.1567,373.23,0.239325
58.1583,373.214,0.241833
58.16,373.198,0.244036
58.1617,373.182,0.247147
58.1633,373.167,0.248811
58.165,373.151,0.251422
58.1667,373.136,0.253792
58.1683,373.12,0.255856
58.17,373.104,0.257254
58.1717,373.088,0.258776
58.1733,373.073,0.261153
58.175,373.057,0.263623
58.1767,373.041,0.265279
58.1783,373.025,0.26743
58.18,373.01,0.269218
58.1817,372.994,0.271728
58.1833,372.978,0.275095
58.185,372.962,0.275811
58.1867,372.946,0.277424
58.1883,372.93,0.278947
58.19,372.914,0.280502
58.1917,372.899,0.283346
58.1933,372.883,0.284202
58.195,372.867,0.285083
58.1967,372.851,0.287881
58.1983,372.835,0.289554
58.2,372.819,0.291485
58.2017,372.804,0.291942
58.2033,372.788,0.292942
58.205,372.772,0.294069
58.2067,372.756,0.295277
58.2083,372.74,0.29694
58.21,372.724,0.298256
58.2117,372.708,0.299608
58.2133,372.692,0.301249
58.215,372.675,0.303554
58.2167,372.659,0.305928
58.2183,372.643,0.308045
58.22,372.627,0.309406
58.2217,372.611,0.310387
58.2233,372.595,0.311909
58.225,372.579,0.313235
58.2267,372.563,0.314812
58.2283,372.547,0.316186
58.23,372.531,0.317187
58.2317,372.514,0.317966
58.2333,372.498,0.318857
58.235,372.482,0.319819
58.2367,372.466,0.320389
58.2383,372.451,0.320775
58.24,372.435,0.3211
58.2417,372.418,0.321767
58.2433,372.402,0.322355
58.245,372.386,0.322978
58.2467,372.37,0.323638
58.2483,372.354,0.324276
58.25,372.337,0.325405
58.2517,372.321,0.32636
58.2533,372.305,0.327949
58.255,372.289,0.329919
58.2567,372.273,0.332032
58.2583,372.257,0.333875
58.26,372.24,0.33556
58.2617,372.224,0.336753
58.2633,372.208,0.337814
58.265,372.192,0.338407
58.2667,372.176,0.338976
58.2683,372.159,0.339451
58.27,372.143,0.339896
58.2717,372.127,0.340057
58.2733,372.111,0.340423
58.275,372.095,0.340728
58.2767,372.079,0.341225
58.2783,372.062,0.341808
58.28,372.046,0.342683
58.2817,372.03,0.343275
58.2833,372.014,0.343916
58.285,371.998,0.344676
58.2867,371.981,0.345367
58.2883,371.965,0.346004
58.29,371.949,0.346921
58.2917,371.932,0.347603
58.2933,371.916,0.348213
58.295,371.9,0.349025
58.2967,371.884,0.349753
58.2983,371.867,0.350402
58.3,371.851,0.350963
58.3017,371.834,0.351531
58.3033,371.818,0.352059
58.305,371.802,0.352456
58.3067,371.786,0.352893
58.3083,371.77,0.35337
58.31,371.754,0.3539
58.3117,371.738,0.354519
58.3133,371.721,0.35514
58.315,371.705,0.355719
58.3167,371.689,0.356101
58.3183,371.673,0.35646
58.32,371.656,0.3568
58.3217,371.64,0.357059
58.3233,371.624,0.357319
58.325,371.607,0.357676
58.3267,371.591,0.358095
58.3283,371.574,0.358476
58.33,371.558,0.358883
58.3317,371.542,0.359389
58.3333,371.526,0.359821
58.335,371.51,0.360264
58.3367,371.493,0.360702
58.3383,371.477,0.361019
58.34,371.461,0.361338
58.3417,371.444,0.361695
58.3433,371.428,0.362072
58.345,371.411,0.362483
58.3467,371.395,0.363022
58.3483,371.379,0.363636
58.35,371.363,0.364053
58.3517,371.346,0.3646
58.3533,371.33,0.365132
58.355,371.314,0.365533
58.3567,371.297,0.365896
58.3583,371.281,0.366158
58.36,371.265,0.366361
58.3617,371.248,0.366594
58.3633,371.232,0.366903
58.365,371.216,0.367318
58.3667,371.199,0.367837
58.3683,371.183,0.368287
58.37,371.166,0.368691
58.3717,371.15,0.368937
58.3733,371.134,0.369135
58.375,371.118,0.369292
58.3767,371.102,0.369484
58.3783,371.085,0.369645
58.38,371.068,0.36978
58.3817,371.052,0.369983
58.3833,371.036,0.370192
58.385,371.02,0.370458
58.3867,371.003,0.37072
58.3883,370.987,0.370998
58.39,370.971,0.371378
58.3917,370.954,0.371739
58.3933,370.938,0.372075
58.395,370.922,0.372379
58.3967,370.905,0.372823
58.3983,370.889,0.373335
58.4,370.872,0.373741
58.4017,370.856,0.373991
58.4033,370.84,0.374168
58.405,370.824,0.374304
58.4067,370.807,0.374418
58.4083,370.791,0.374505
58.41,370.775,0.374569
58.4117,370.758,0.374718
58.4133,370.742,0.374915
58.415,370.725,0.375266
58.4167,370.709,0.375714
58.4183,370.692,0.375993
58.42,370.676,0.376201
58.4217,370.66,0.376398
58.4233,370.643,0.376574
58.425,370.627,0.376777
58.4267,370.611,0.376937
58.4283,370.595,0.377022
58.43,370.578,0.377171
58.4317,370.562,0.377338
58.4333,370.545,0.377556
58.435,370.529,0.377892
58.4367,370.512,0.378141
58.4383,370.496,0.378373
58.44,370.479,0.378675
58.4417,370.463,0.37907
58.4433,370.447,0.379447
58.445,370.431,0.379772
58.4467,370.414,0.379996
58.4483,370.398,0.38015
58.45,370.381,0.380326
58.4517,370.365,0.380532
58.4533,370.348,0.380776
58.455,370.332,0.381077
58.4567,370.316,0.381401
58.4583,370.3,0.381672
58.46,370.284,0.381936
58.4617,370.267,0.382187
58.4633,370.251,0.382453
58.465,370.234,0.382677
58.4667,370.218,0.382924
58.4683,370.201,0.383102
58.47,370.185,0.383293
58.4717,370.168,0.383614
58.4733,370.152,0.38396
58.475,370.135,0.384132
58.4767,370.119,0.384235
58.4783,370.102,0.384353
58.48,370.086,0.384723
58.4817,370.069,0.384977
58.4833,370.053,0.385255
58.485,370.037,0.385338
58.4867,370.02,0.385423
58.4883,370.004,0.38556
58.49,369.988,0.385732
58.4917,369.971,0.385915
58.4933,369.955,0.386093
58.495,369.939,0.386258
58.4967,369.923,0.386466
58.4983,369.906,0.386673
58.5,369.889,0.386842
58.5017,369.873,0.38701
58.5033,369.856,0.387207
58.505,369.84,0.387448
58.5067,369.823,0.387637
58.5083,369.807,0.387824
58.51,369.79,0.388007
58.5117,369.774,0.388146
58.5133,369.758,0.388346
58.515,369.741,0.388619
58.5167,369.725,0.388956
58.5183,369.709,0.389179
58.52,369.692,0.389293
58.5217,369.675,0.389421
58.5233,369.659,0.38956
58.525,369.642,0.389687
58.5267,369.626,0.389798
58.5283,369.609,0.389906
58.53,369.593,0.390038
58.5317,369.576,0.39019
58.5333,369.56,0.390303
