Ramp 10.00 °C/min to 375.00 °C,,
Time,Temperature,Heat Flow (Normalized)
min,°C,W/g
5.00333,249.862,-0.284543
5.005,249.862,-0.284539
5.00667,249.862,-0.284537
5.00833,249.862,-0.284541
5.01,249.862,-0.284542
5.01167,249.862,-0.284549
5.01333,249.862,-0.284555
5.015,249.862,-0.28456
5.01667,249.862,-0.284554
5.01833,249.862,-0.284559
5.02,249.862,-0.284574
5.02167,249.863,-0.284589
5.02333,249.863,-0.284603
5.025,249.863,-0.28462
5.02667,249.863,-0.284655
5.02833,249.864,-0.284702
5.03,249.864,-0.284748
5.03167,249.865,-0.284789
5.03333,249.865,-0.284865
5.035,249.866,-0.284987
5.03667,249.867,-0.285193
5.03833,249.868,-0.285534
5.04,249.869,-0.285948
5.04167,249.87,-0.286485
5.04333,249.872,-0.287101
5.045,249.873,-0.287988
5.04667,249.874,-0.288791
5.04833,249.875,-0.28967
5.05,249.877,-0.290619
5.05167,249.878,-0.291454
5.05333,249.88,-0.292389
5.055,249.883,-0.293289
5.05667,249.884,-0.294238
5.05833,249.886,-0.295061
5.06,249.889,-0.296036
5.06167,249.891,-0.297345
5.06333,249.894,-0.298974
5.065,249.896,-0.300542
5.06667,249.899,-0.302325
5.06833,249.902,-0.304028
5.07,249.905,-0.305404
5.07167,249.909,-0.306887
5.07333,249.912,-0.308113
5.075,249.916,-0.3094
5.07667,249.92,-0.310892
5.07833,249.924,-0.312538
5.08,249.928,-0.31478
5.08167,249.933,-0.318506
5.08333,249.937,-0.323125
5.085,249.942,-0.328544
5.08667,249.947,-0.334465
5.08833,249.952,-0.340064
5.09,249.958,-0.346596
5.09167,249.963,-0.353387
5.09333,249.969,-0.361525
5.095,249.975,-0.368325
5.09667,249.982,-0.374925
5.09833,249.988,-0.381474
5.1,249.995,-0.38771
5.10167,250.001,-0.394175
5.10333,250.008,-0.401292
5.105,250.015,-0.408219
5.10667,250.023,-0.415927
5.10833,250.03,-0.423377
5.11,250.038,-0.431434
5.11167,250.046,-0.439775
5.11333,250.054,-0.447747
5.115,250.062,-0.456538
5.11667,250.071,-0.465264
5.11833,250.079,-0.475437
5.12,250.088,-0.48467
5.12167,250.097,-0.492794
5.12333,250.106,-0.500905
5.125,250.115,-0.51049
5.12667,250.125,-0.519191
5.12833,250.134,-0.527312
5.13,250.144,-0.535758
5.13167,250.154,-0.544179
5.13333,250.164,-0.552635
5.135,250.174,-0.561246
5.13667,250.184,-0.571079
5.13833,250.194,-0.579844
5.14,250.205,-0.589716
5.14167,250.216,-0.600571
5.14333,250.227,-0.611372
5.145,250.238,-0.620105
5.14667,250.249,-0.629742
5.14833,250.26,-0.639472
5.15,250.272,-0.648481
5.15167,250.283,-0.657972
5.15333,250.294,-0.667372
5.155,250.305,-0.676416
5.15667,250.317,-0.685716
5.15833,250.329,-0.694561
5.16,250.341,-0.702922
5.16167,250.353,-0.710907
5.16333,250.365,-0.719277
5.165,250.377,-0.725891
5.16667,250.39,-0.732002
5.16833,250.402,-0.738107
5.17,250.414,-0.745885
5.17167,250.427,-0.751722
5.17333,250.44,-0.75874
5.175,250.452,-0.766795
5.17667,250.465,-0.774525
5.17833,250.478,-0.781632
5.18,250.491,-0.787928
5.18167,250.504,-0.795856
5.18333,250.517,-0.802881
5.185,250.53,-0.809779
5.18667,250.543,-0.814401
5.18833,250.557,-0.82108
5.19,250.57,-0.826802
5.19167,250.583,-0.832126
5.19333,250.597,-0.837407
5.195,250.61,-0.84227
5.19667,250.624,-0.846679
5.19833,250.638,-0.852225
5.2,250.652,-0.857529
5.20167,250.666,-0.862105
5.20333,250.679,-0.867588
5.205,250.693,-0.872428
5.20667,250.707,-0.875468
5.20833,250.721,-0.880726
5.21,250.735,-0.885011
5.21167,250.749,-0.890142
5.21333,250.764,-0.8933
5.215,250.778,-0.897448
5.21667,250.792,-0.902094
5.21833,250.807,-0.905603
5.22,250.821,-0.909307
5.22167,250.835,-0.913258
5.22333,250.85,-0.916539
5.225,250.864,-0.919999
5.22667,250.879,-0.924134
5.22833,250.894,-0.928527
5.23,250.908,-0.933947
5.23167,250.923,-0.938461
5.23333,250.938,-0.9435
5.235,250.952,-0.947638
5.23667,250.967,-0.95124
5.23833,250.982,-0.954898
5.24,250.997,-0.957593
5.24167,251.011,-0.960209
5.24333,251.026,-0.963007
5.245,251.041,-0.964208
