Ramp 10.00 °C/min to 250.00 °C,,
Time,Temperature,Heat Flow (Normalized)
min,°C,W/g
57.8833,374.768,-0.335002
57.885,374.768,-0.334987
57.8867,374.767,-0.334976
57.8883,374.768,-0.334972
57.89,374.768,-0.33497
57.8917,374.768,-0.334973
57.8933,374.768,-0.334986
57.895,374.768,-0.334994
57.8967,374.768,-0.335002
57.8983,374.768,-0.335001
57.9,374.767,-0.335
57.9017,374.767,-0.334997
57.9033,374.767,-0.334982
57.905,374.766,-0.334969
57.9067,374.765,-0.334949
57.9083,374.765,-0.334924
57.91,374.764,-0.334901
57.9117,374.764,-0.334882
57.9133,374.763,-0.334858
57.915,374.762,-0.334831
57.9167,374.761,-0.334791
57.9183,374.76,-0.334737
57.92,374.759,-0.334688
57.9217,374.757,-0.334597
57.9233,374.756,-0.334463
57.925,374.754,-0.334354
57.9267,374.753,-0.334242
57.9283,374.751,-0.334124
57.93,374.749,-0.334047
57.9317,374.747,-0.333966
57.9333,374.745,-0.333911
57.935,374.743,-0.333859
57.9367,374.74,-0.333819
57.9383,374.737,-0.333791
57.94,374.735,-0.333773
57.9417,374.731,-0.333767
57.9433,374.728,-0.333772
57.945,374.724,-0.333795
57.9467,374.721,-0.33383
57.9483,374.718,-0.333905
57.95,374.714,-0.334068
57.9517,374.71,-0.334342
57.9533,374.705,-0.334677
57.955,374.701,-0.335183
57.9567,374.696,-0.336063
57.9583,374.691,-0.337084
57.96,374.686,-0.338247
57.9617,374.68,-0.339592
57.9633,374.675,-0.341176
57.965,374.669,-0.342723
57.9667,374.664,-0.344025
57.9683,374.657,-0.345112
57.97,374.651,-0.346147
57.9717,374.644,-0.347069
57.9733,374.638,-0.34769
57.975,374.631,-0.348178
57.9767,374.624,-0.348524
57.9783,374.617,-0.34869
57.98,374.609,-0.348763
57.9817,374.601,-0.348787
57.9833,374.593,-0.348782
57.985,374.585,-0.348767
57.9867,374.577,-0.348737
57.9883,374.568,-0.348689
57.99,374.559,-0.348542
57.9917,374.551,-0.348086
57.9933,374.542,-0.34692
57.995,374.533,-0.345313
57.9967,374.523,-0.3424
57.9983,374.514,-0.338024
58,374.504,-0.331184
58.0017,374.495,-0.322197
58.0033,374.485,-0.31374
58.005,374.474,-0.304533
58.0067,374.464,-0.296588
58.0083,374.454,-0.28867
58.01,374.443,-0.282883
58.0117,374.432,-0.27488
58.0133,374.422,-0.269018
58.015,374.411,-0.262125
58.0167,374.4,-0.255807
58.0183,374.388,-0.249604
58.02,374.377,-0.242944
58.0217,374.366,-0.237
58.0233,374.354,-0.230691
58.025,374.343,-0.223969
58.0267,374.331,-0.217049
58.0283,374.319,-0.210581
58.03,374.307,-0.203487
58.0317,374.295,-0.195845
58.0333,374.283,-0.188511
58.035,374.271,-0.181155
58.0367,374.258,-0.175053
58.0383,374.246,-0.168394
58.04,374.233,-0.163546
58.0417,374.221,-0.158761
58.0433,374.208,-0.153
58.045,374.195,-0.146629
58.0467,374.183,-0.140824
58.0483,374.169,-0.134553
58.05,374.156,-0.128185
58.0517,374.143,-0.123393
58.0533,374.13,-0.117104
58.055,374.117,-0.11042
58.0567,374.103,-0.10412
58.0583,374.09,-0.0989485
58.06,374.077,-0.094011
58.0617,374.063,-0.0882552
58.0633,374.049,-0.0839359
58.065,374.036,-0.0783309
58.0667,374.022,-0.0721544
58.0683,374.008,-0.0668409
58.07,373.994,-0.0608458
58.0717,373.981,-0.0564565
58.0733,373.966,-0.0510556
58.075,373.952,-0.045859
58.0767,373.938,-0.0411415
58.0783,373.924,-0.0362678
58.08,373.91,-0.0321966
58.0817,373.896,-0.0277814
58.0833,373.881,-0.022949
58.085,373.867,-0.0180629
58.0867,373.853,-0.0130005
58.0883,373.838,-0.00750331
58.09,373.823,-0.00380449
58.0917,373.808,-0.000166225
58.0933,373.794,0.00446285
58.095,373.779,0.0080251
58.0967,373.765,0.011661
58.0983,373.75,0.0167604
58.1,373.736,0.021476
58.1017,373.721,0.0249697
58.1033,373.706,0.0285103
58.105,373.691,0.0316651
58.1067,373.676,0.0341056
58.1083,373.661,0.0373864
58.11,373.646,0.0419115
58.1117,373.631,0.0460368
58.1133,373.617,0.0487966
58.115,373.601,0.0531064
58.1167,373.586,0.0568582
58.1183,373.571,0.0608392
58.12,373.556,0.0639232
58.1217,373.54,0.0671413
58.1233,373.525,0.0708476
58.125,373.51,0.073982
58.1267,373.495,0.0771426
58.1283,373.48,0.0804297
58.13,373.464,0.0841017
58.1317,373.449,0.0867704
58.1333,373.433,0.0899339
58.135,373.418,0.0929485
58.1367,373.402,0.0948837
58.1383,373.387,0.0959765
58.14,373.371,0.0981399
58.1417,373.356,0.100258
58.1433,373.341,0.101498
58.145,373.325,0.104505
58.1467,373.31,0.107441
58.1483,373.294,0.111791
58.15,373.279,0.114098
58.1517,373.263,0.116725
58.1533,373.247,0.120994
58.155,373.231,0.124202
58.1567,373.216,0.124733
58.1583,373.2,0.127515
58.16,373.185,0.130558
58.1617,373.169,0.132052
58.1633,373.153,0.133881
58.165,373.137,0.135343
58.1667,373.122,0.137837
58.1683,373.106,0.139447
58.17,373.09,0.142239
58.1717,373.074,0.144954
58.1733,373.058,0.146021
58.175,373.042,0.148184
58.1767,373.027,0.149828
58.1783,373.01,0.152706
58.18,372.995,0.155102
58.1817,372.979,0.155644
58.1833,372.963,0.155872
58.185,372.948,0.157344
58.1867,372.931,0.159193
58.1883,372.915,0.161488
58.19,372.899,0.163508
58.1917,372.883,0.165494
58.1933,372.867,0.16796
58.195,372.852,0.169124
58.1967,372.836,0.171906
58.1983,372.82,0.173566
58.2,372.804,0.173948
58.2017,372.788,0.1734
58.2033,372.772,0.173787
58.205,372.756,0.175011
58.2067,372.74,0.176075
58.2083,372.724,0.177108
58.21,372.708,0.178903
58.2117,372.691,0.180019
58.2133,372.675,0.181458
58.215,372.659,0.183059
58.2167,372.643,0.183986
58.2183,372.627,0.184741
58.22,372.611,0.185815
58.2217,372.594,0.187434
58.2233,372.578,0.189035
58.225,372.562,0.190485
58.2267,372.546,0.191783
58.2283,372.53,0.193093
58.23,372.514,0.194201
58.2317,372.498,0.195797
58.2333,372.482,0.196745
58.235,372.466,0.197434
58.2367,372.45,0.197963
58.2383,372.434,0.198619
58.24,372.417,0.199608
58.2417,372.402,0.200906
58.2433,372.385,0.201507
58.245,372.369,0.201857
58.2467,372.353,0.202581
58.2483,372.337,0.203093
58.25,372.321,0.203651
58.2517,372.305,0.204415
58.2533,372.288,0.205333
58.255,372.272,0.206337
58.2567,372.256,0.206945
58.2583,372.24,0.207762
58.26,372.223,0.208603
58.2617,372.207,0.209629
58.2633,372.191,0.210125
58.265,372.175,0.210508
58.2667,372.159,0.210902
58.2683,372.143,0.211473
58.27,372.126,0.212028
58.2717,372.11,0.212516
58.2733,372.094,0.213057
58.275,372.078,0.213736
58.2767,372.061,0.214483
58.2783,372.045,0.215226
58.28,372.029,0.21606
58.2817,372.013,0.216813
58.2833,371.997,0.217589
58.285,371.98,0.218294
58.2867,371.964,0.218912
58.2883,371.948,0.219356
58.29,371.931,0.219658
58.2917,371.915,0.219972
58.2933,371.899,0.220585
58.295,371.883,0.221231
58.2967,371.866,0.221871
58.2983,371.85,0.222358
58.3,371.834,0.222975
58.3017,371.817,0.223646
58.3033,371.801,0.22411
58.305,371.785,0.224412
58.3067,371.768,0.224737
58.3083,371.752,0.225074
58.31,371.736,0.225484
58.3117,371.72,0.226191
58.3133,371.703,0.227071
58.315,371.688,0.227925
58.3167,371.671,0.228609
58.3183,371.655,0.229097
58.32,371.638,0.22953
58.3217,371.622,0.229963
58.3233,371.605,0.23024
58.325,371.589,0.230435
58.3267,371.573,0.23056
58.3283,371.556,0.230599
58.33,371.54,0.230666
58.3317,371.524,0.230832
58.3333,371.508,0.231119
58.335,371.491,0.231296
58.3367,371.475,0.231569
58.3383,371.459,0.231914
58.34,371.443,0.232239
58.3417,371.426,0.232552
58.3433,371.41,0.232882
58.345,371.393,0.233183
58.3467,371.377,0.233487
58.3483,371.361,0.233824
58.35,371.344,0.234088
58.3517,371.328,0.234365
58.3533,371.312,0.234703
58.355,371.295,0.235076
58.3567,371.279,0.235605
58.3583,371.262,0.236152
58.36,371.246,0.236641
58.3617,371.229,0.237159
58.3633,371.213,0.237617
58.365,371.197,0.237997
58.3667,371.181,0.238321
58.3683,371.164,0.238605
58.37,371.148,0.238836
58.3717,371.132,0.239006
58.3733,371.115,0.239164
58.375,371.099,0.239337
58.3767,371.083,0.239552
