Ramp 10.00 °C/min to 250.00 °C,,
Time,Temperature,Heat Flow (Normalized)
min,°C,W/g
22.51,374.699,-0.356374
22.5117,374.699,-0.356374
22.5133,374.699,-0.356374
22.515,374.699,-0.356367
22.5167,374.699,-0.356362
22.5183,374.699,-0.356347
22.52,374.699,-0.356334
22.5217,374.699,-0.356326
22.5233,374.699,-0.356317
22.525,374.698,-0.356311
22.5267,374.698,-0.356304
22.5283,374.698,-0.356288
22.53,374.698,-0.356277
22.5317,374.698,-0.356262
22.5333,374.697,-0.356248
22.535,374.696,-0.356231
22.5367,374.696,-0.356217
22.5383,374.695,-0.356199
22.54,374.694,-0.356178
22.5417,374.693,-0.35615
22.5433,374.692,-0.356116
22.545,374.691,-0.356077
22.5467,374.69,-0.355988
22.5483,374.689,-0.355871
22.55,374.687,-0.355682
22.5517,374.686,-0.355561
22.5533,374.684,-0.355444
22.555,374.682,-0.355356
22.5567,374.68,-0.355262
22.5583,374.678,-0.355155
22.56,374.676,-0.355066
22.5617,374.673,-0.355016
22.5633,374.671,-0.354979
22.565,374.668,-0.354949
22.5667,374.665,-0.354916
22.5683,374.662,-0.354887
22.57,374.659,-0.354862
22.5717,374.656,-0.354857
22.5733,374.653,-0.354863
22.575,374.649,-0.354884
22.5767,374.645,-0.354934
22.5783,374.641,-0.355002
22.58,374.637,-0.355181
22.5817,374.632,-0.355481
22.5833,374.628,-0.355855
22.585,374.623,-0.35645
22.5867,374.617,-0.357201
22.5883,374.612,-0.358129
22.59,374.607,-0.359215
22.5917,374.601,-0.360386
22.5933,374.595,-0.361431
22.595,374.589,-0.362312
22.5967,374.583,-0.363166
22.5983,374.576,-0.363938
22.6,374.569,-0.364719
22.6017,374.563,-0.36519
22.6033,374.556,-0.365465
22.605,374.549,-0.365613
22.6067,374.541,-0.36571
22.6083,374.533,-0.365766
22.61,374.525,-0.365836
22.6117,374.517,-0.365845
22.6133,374.508,-0.365823
22.615,374.5,-0.36578
22.6167,374.492,-0.365613
22.6183,374.483,-0.36517
22.62,374.474,-0.364088
22.6217,374.465,-0.362107
22.6233,374.456,-0.35845
22.625,374.446,-0.353459
22.6267,374.436,-0.347409
22.6283,374.426,-0.340903
22.63,374.416,-0.333433
22.6317,374.406,-0.326256
22.6333,374.396,-0.318613
22.635,374.386,-0.310646
22.6367,374.375,-0.303133
22.6383,374.365,-0.295979
22.64,374.354,-0.289943
22.6417,374.342,-0.282084
22.6433,374.332,-0.274361
22.645,374.32,-0.266605
22.6467,374.31,-0.260264
22.6483,374.298,-0.253996
