Ramp 10.00 °C/min to 375.00 °C,,
Time,Temperature,Heat Flow (Normalized)
min,°C,W/g
5.00333,249.854,-0.236003
5.005,249.853,-0.236009
5.00667,249.853,-0.236005
5.00833,249.853,-0.236005
5.01,249.853,-0.236001
5.01167,249.853,-0.235997
5.01333,249.853,-0.235997
5.015,249.854,-0.236
5.01667,249.854,-0.236009
5.01833,249.854,-0.236018
5.02,249.854,-0.236037
5.02167,249.854,-0.236053
5.02333,249.854,-0.236081
5.025,249.854,-0.23611
5.02667,249.854,-0.236133
5.02833,249.855,-0.236164
5.03,249.856,-0.236206
5.03167,249.856,-0.236265
5.03333,249.857,-0.236347
5.035,249.858,-0.236461
5.03667,249.859,-0.236572
5.03833,249.859,-0.236686
5.04,249.861,-0.236737
5.04167,249.862,-0.236783
5.04333,249.863,-0.236823
5.045,249.864,-0.236853
5.04667,249.865,-0.236879
5.04833,249.867,-0.236905
5.05,249.868,-0.236922
5.05167,249.87,-0.236929
5.05333,249.872,-0.236926
5.055,249.873,-0.23691
5.05667,249.876,-0.236871
5.05833,249.877,-0.236713
5.06,249.88,-0.236394
5.06167,249.882,-0.235825
5.06333,249.885,-0.23488
5.065,249.888,-0.233703
5.06667,249.891,-0.232073
5.06833,249.894,-0.229814
5.07,249.898,-0.226883
5.07167,249.901,-0.223519
5.07333,249.905,-0.219886
5.075,249.908,-0.216562
5.07667,249.913,-0.213342
5.07833,249.917,-0.210113
5.08,249.921,-0.207197
5.08167,249.925,-0.204864
5.08333,249.93,-0.202762
5.085,249.935,-0.201044
5.08667,249.941,-0.199438
5.08833,249.946,-0.198024
5.09,249.951,-0.196902
5.09167,249.958,-0.196296
5.09333,249.963,-0.196024
5.095,249.97,-0.196131
5.09667,249.976,-0.196358
5.09833,249.983,-0.197253
5.1,249.989,-0.197837
5.10167,249.996,-0.198035
5.10333,250.003,-0.198246
5.105,250.01,-0.198624
5.10667,250.018,-0.19953
5.10833,250.025,-0.201236
5.11,250.033,-0.204962
5.11167,250.042,-0.210728
5.11333,250.05,-0.21939
5.115,250.058,-0.231329
5.11667,250.066,-0.245236
5.11833,250.075,-0.25778
5.12,250.084,-0.26972
5.12167,250.094,-0.280286
5.12333,250.103,-0.288037
5.125,250.112,-0.295505
5.12667,250.121,-0.303652
5.12833,250.131,-0.312197
5.13,250.141,-0.320781
5.13167,250.151,-0.329848
5.13333,250.161,-0.339628
5.135,250.171,-0.348235
5.13667,250.182,-0.356857
5.13833,250.192,-0.366448
5.14,250.203,-0.375549
5.14167,250.214,-0.385273
5.14333,250.225,-0.39477
5.145,250.236,-0.404859
5.14667,250.246,-0.415156
