Ramp 10.00 °C/min to 375.00 °C,,
Time,Temperature,Heat Flow (Normalized)
min,°C,W/g
40.3783,249.904,-0.204641
40.38,249.904,-0.20465
40.3817,249.904,-0.204648
40.3833,249.903,-0.204648
40.385,249.904,-0.204645
40.3867,249.903,-0.204635
40.3883,249.904,-0.204618
40.39,249.904,-0.204596
40.3917,249.904,-0.204575
40.3933,249.904,-0.204563
40.395,249.904,-0.20455
40.3967,249.905,-0.204548
40.3983,249.905,-0.204556
40.4,249.905,-0.204572
40.4017,249.906,-0.2046
40.4033,249.906,-0.204643
40.405,249.907,-0.204708
40.4067,249.907,-0.204789
40.4083,249.908,-0.204928
40.41,249.909,-0.205021
40.4117,249.91,-0.205184
40.4133,249.911,-0.205356
40.415,249.912,-0.205484
40.4167,249.913,-0.205618
40.4183,249.914,-0.205856
40.42,249.916,-0.20612
40.4217,249.917,-0.206364
40.4233,249.919,-0.206591
40.425,249.921,-0.206798
40.4267,249.923,-0.206936
40.4283,249.924,-0.207037
40.43,249.927,-0.207097
40.4317,249.929,-0.207153
40.4333,249.931,-0.207204
40.435,249.933,-0.207253
40.4367,249.936,-0.207298
40.4383,249.939,-0.207341
40.44,249.942,-0.207378
40.4417,249.945,-0.207409
40.4433,249.948,-0.207432
40.445,249.951,-0.207448
40.4467,249.955,-0.207468
40.4483,249.959,-0.207493
40.45,249.963,-0.207526
40.4517,249.967,-0.207565
40.4533,249.971,-0.207611
40.455,249.976,-0.207663
40.4567,249.981,-0.207721
40.4583,249.985,-0.207854
40.46,249.991,-0.208113
40.4617,249.996,-0.208567
40.4633,250.001,-0.209392
40.465,250.007,-0.210686
40.4667,250.013,-0.212861
40.4683,250.019,-0.216044
40.47,250.025,-0.22067
40.4717,250.032,-0.226871
40.4733,250.039,-0.234692
40.475,250.046,-0.24308
40.4767,250.053,-0.251274
40.4783,250.06,-0.259062
40.48,250.067,-0.267648
40.4817,250.075,-0.274921
40.4833,250.083,-0.283754
40.485,250.091,-0.291103
40.4867,250.099,-0.297177
40.4883,250.107,-0.304574
40.49,250.116,-0.313023
40.4917,250.125,-0.320478
40.4933,250.133,-0.328697
40.495,250.143,-0.335646
40.4967,250.152,-0.343892
40.4983,250.161,-0.352829
40.5,250.171,-0.360701
40.5017,250.181,-0.369472
40.5033,250.191,-0.377699
40.505,250.2,-0.386565
