Ramp 10.00 °C/min to 250.00 °C,,
Time,Temperature,Heat Flow (Normalized)
min,°C,W/g
57.8817,374.73,-0.455633
57.8833,374.73,-0.455642
57.885,374.731,-0.455655
57.8867,374.73,-0.45567
57.8883,374.73,-0.455678
57.89,374.73,-0.455675
57.8917,374.73,-0.455677
57.8933,374.73,-0.455679
57.895,374.73,-0.455675
57.8967,374.73,-0.455671
57.8983,374.73,-0.455672
57.9,374.729,-0.455675
57.9017,374.729,-0.455682
57.9033,374.728,-0.455694
57.905,374.728,-0.455704
57.9067,374.727,-0.455715
57.9083,374.727,-0.455719
57.91,374.726,-0.455708
57.9117,374.725,-0.455683
57.9133,374.724,-0.455649
57.915,374.724,-0.455614
57.9167,374.722,-0.45558
57.9183,374.721,-0.455523
57.92,374.72,-0.455418
57.9217,374.719,-0.455263
57.9233,374.717,-0.455113
57.925,374.715,-0.454944
57.9267,374.713,-0.454633
57.9283,374.711,-0.454218
57.93,374.709,-0.453658
57.9317,374.707,-0.453199
57.9333,374.704,-0.452754
57.935,374.702,-0.452245
57.9367,374.699,-0.451483
57.9383,374.696,-0.450673
57.94,374.694,-0.449742
57.9417,374.691,-0.448613
57.9433,374.687,-0.447506
57.945,374.684,-0.446249
57.9467,374.68,-0.444919
57.9483,374.676,-0.443938
57.95,374.672,-0.44327
57.9517,374.668,-0.442713
57.9533,374.664,-0.442254
57.955,374.659,-0.441792
57.9567,374.654,-0.441129
57.9583,374.649,-0.440222
57.96,374.644,-0.439007
57.9617,374.638,-0.437493
57.9633,374.633,-0.435642
57.965,374.627,-0.433752
57.9667,374.621,-0.43108
57.9683,374.615,-0.428768
57.97,374.608,-0.425917
57.9717,374.602,-0.422603
57.9733,374.594,-0.419352
57.975,374.587,-0.415226
57.9767,374.58,-0.411369
57.9783,374.573,-0.406201
57.98,374.565,-0.399966
57.9817,374.557,-0.393037
57.9833,374.549,-0.387494
57.985,374.541,-0.38225
57.9867,374.533,-0.377141
57.9883,374.524,-0.369447
57.99,374.516,-0.36173
57.9917,374.507,-0.354491
57.9933,374.498,-0.348592
57.995,374.488,-0.34165
57.9967,374.479,-0.335558
57.9983,374.47,-0.329088
58,374.46,-0.322875
58.0017,374.45,-0.3152
58.0033,374.44,-0.309924
58.005,374.43,-0.304038
58.0067,374.42,-0.297368
58.0083,374.409,-0.290145
58.01,374.399,-0.281566
58.0117,374.388,-0.273701
58.0133,374.377,-0.264887
58.015,374.366,-0.257854
58.0167,374.355,-0.250499
58.0183,374.344,-0.243481
58.02,374.333,-0.23639
58.0217,374.321,-0.228406
58.0233,374.31,-0.221534
58.025,374.298,-0.214632
58.0267,374.286,-0.20696
58.0283,374.274,-0.200005
58.03,374.262,-0.191707
58.0317,374.25,-0.184263
58.0333,374.238,-0.17731
58.035,374.226,-0.169872
58.0367,374.214,-0.162752
58.0383,374.201,-0.15581
58.04,374.189,-0.148683
58.0417,374.176,-0.14286
58.0433,374.163,-0.135864
58.045,374.15,-0.129954
58.0467,374.138,-0.123605
58.0483,374.124,-0.116965
58.05,374.112,-0.110976
58.0517,374.098,-0.104462
58.0533,374.085,-0.0985172
58.055,374.072,-0.0918753
58.0567,374.058,-0.0852967
58.0583,374.045,-0.0790774
58.06,374.032,-0.0720689
58.0617,374.018,-0.0652274
58.0633,374.005,-0.0589931
58.065,373.991,-0.0554027
58.0667,373.977,-0.0502587
58.0683,373.964,-0.0452687
58.07,373.95,-0.0396875
58.0717,373.936,-0.0334721
58.0733,373.922,-0.0279236
58.075,373.908,-0.0243072
58.0767,373.894,-0.0180575
58.0783,373.88,-0.0124265
58.08,373.865,-0.00649092
58.0817,373.852,-0.00144232
58.0833,373.837,0.00259456
58.085,373.823,0.00663859
58.0867,373.808,0.0118167
58.0883,373.794,0.0179171
58.09,373.78,0.0225751
58.0917,373.765,0.0274271
58.0933,373.751,0.0318004
58.095,373.736,0.0364497
58.0967,373.721,0.040104
58.0983,373.706,0.0443294
58.1,373.692,0.0500347
58.1017,373.677,0.0540033
58.1033,373.662,0.0583836
58.105,373.647,0.0625955
58.1067,373.632,0.0662422
58.1083,373.617,0.0700933
58.11,373.602,0.0733417
58.1117,373.587,0.0774566
58.1133,373.572,0.0827901
58.115,373.557,0.086523
58.1167,373.543,0.090013
58.1183,373.527,0.0928053
58.12,373.512,0.0965756
58.1217,373.497,0.100793
58.1233,373.482,0.102837
58.125,373.467,0.10606
58.1267,373.451,0.108149
58.1283,373.436,0.110932
58.13,373.42,0.114209
58.1317,373.405,0.118391
58.1333,373.39,0.121756
58.135,373.375,0.123983
58.1367,373.359,0.127239
58.1383,373.344,0.13127
58.14,373.328,0.134096
58.1417,373.313,0.138303
58.1433,373.297,0.139713
58.145,373.282,0.14233
58.1467,373.267,0.145148
58.1483,373.251,0.146508
58.15,373.235,0.14919
58.1517,373.219,0.151753
58.1533,373.204,0.154797
58.155,373.189,0.158542
58.1567,373.173,0.160844
58.1583,373.157,0.163079
58.16,373.142,0.166292
58.1617,373.126,0.168819
58.1633,373.11,0.173067
58.165,373.095,0.175522
58.1667,373.079,0.176504
58.1683,373.063,0.178259
58.17,373.047,0.179903
58.1717,373.032,0.182245
58.1733,373.016,0.184063
58.175,373,0.186188
58.1767,372.984,0.18707
58.1783,372.968,0.188291
58.18,372.952,0.188709
58.1817,372.937,0.189766
58.1833,372.921,0.192949
58.185,372.905,0.195045
58.1867,372.889,0.196606
58.1883,372.874,0.198727
58.19,372.857,0.201575
58.1917,372.842,0.203114
58.1933,372.826,0.20587
58.195,372.81,0.207501
58.1967,372.794,0.208902
58.1983,372.778,0.20852
58.2,372.762,0.209651
58.2017,372.746,0.210773
58.2033,372.73,0.212954
58.205,372.714,0.214372
58.2067,372.698,0.21577
58.2083,372.682,0.217047
58.21,372.666,0.218817
58.2117,372.65,0.220367
58.2133,372.634,0.221894
58.215,372.618,0.223515
58.2167,372.602,0.224777
58.2183,372.586,0.225689
58.22,372.569,0.227163
58.2217,372.554,0.228636
58.2233,372.538,0.230057
58.225,372.522,0.231648
58.2267,372.506,0.233136
58.2283,372.489,0.234476
58.23,372.473,0.234908
58.2317,372.457,0.235056
58.2333,372.441,0.235559
58.235,372.425,0.23639
58.2367,372.409,0.237542
58.2383,372.392,0.238465
58.24,372.376,0.239285
58.2417,372.36,0.240328
58.2433,372.344,0.241146
58.245,372.328,0.242283
58.2467,372.312,0.243716
58.2483,372.295,0.244727
58.25,372.279,0.245182
58.2517,372.263,0.245602
58.2533,372.247,0.246123
58.255,372.231,0.247059
58.2567,372.215,0.248309
58.2583,372.198,0.249012
58.26,372.182,0.249746
58.2617,372.166,0.250612
58.2633,372.15,0.251627
58.265,372.133,0.252498
58.2667,372.117,0.253217
58.2683,372.101,0.253863
58.27,372.085,0.254626
58.2717,372.069,0.256148
58.2733,372.053,0.257436
58.275,372.036,0.258658
58.2767,372.02,0.259672
58.2783,372.004,0.260669
58.28,371.988,0.261652
58.2817,371.971,0.262095
58.2833,371.955,0.262504
58.285,371.939,0.262892
58.2867,371.922,0.263225
58.2883,371.907,0.26349
58.29,371.89,0.263958
58.2917,371.874,0.264416
58.2933,371.858,0.265184
58.295,371.841,0.265939
58.2967,371.825,0.266621
58.2983,371.809,0.267287
58.3,371.793,0.267926
58.3017,371.777,0.26836
58.3033,371.76,0.268625
58.305,371.744,0.268838
58.3067,371.728,0.269153
58.3083,371.712,0.26957
58.31,371.695,0.269969
58.3117,371.679,0.270453
58.3133,371.663,0.27094
58.315,371.647,0.271372
58.3167,371.63,0.271771
58.3183,371.614,0.272279
58.32,371.598,0.272776
58.3217,371.581,0.273334
58.3233,371.565,0.273929
58.325,371.549,0.274517
58.3267,371.533,0.275089
58.3283,371.516,0.275602
58.33,371.5,0.276133
58.3317,371.483,0.276741
58.3333,371.467,0.277167
58.335,371.451,0.277621
58.3367,371.435,0.278046
58.3383,371.419,0.278307
58.34,371.402,0.278564
58.3417,371.386,0.278973
58.3433,371.37,0.27945
58.345,371.353,0.279919
58.3467,371.337,0.280334
58.3483,371.321,0.280684
58.35,371.304,0.281115
58.3517,371.288,0.281491
58.3533,371.272,0.281884
58.355,371.255,0.282244
58.3567,371.239,0.282608
58.3583,371.223,0.282982
58.36,371.206,0.283461
58.3617,371.19,0.283836
58.3633,371.174,0.284182
58.365,371.157,0.284472
58.3667,371.141,0.284633
58.3683,371.125,0.284754
58.37,371.109,0.284836
58.3717,371.092,0.284913
