Ramp 10.00 °C/min to 250.00 °C,,
Time,Temperature,Heat Flow (Normalized)
min,°C,W/g
22.51,374.664,-0.645582
22.5117,374.664,-0.645572
22.5133,374.665,-0.645564
22.515,374.664,-0.645561
22.5167,374.664,-0.64556
22.5183,374.664,-0.645568
22.52,374.664,-0.645582
22.5217,374.664,-0.645594
22.5233,374.664,-0.645605
22.525,374.665,-0.645615
22.5267,374.664,-0.645625
22.5283,374.664,-0.645632
22.53,374.664,-0.645629
22.5317,374.663,-0.64563
22.5333,374.663,-0.645626
22.535,374.662,-0.645619
22.5367,374.661,-0.645612
22.5383,374.66,-0.645608
22.54,374.659,-0.645605
22.5417,374.658,-0.645602
22.5433,374.658,-0.645588
22.545,374.657,-0.645563
22.5467,374.656,-0.645521
22.5483,374.654,-0.645455
22.55,374.653,-0.645397
22.5517,374.651,-0.645311
22.5533,374.65,-0.645162
22.555,374.648,-0.644884
22.5567,374.646,-0.644404
22.5583,374.644,-0.64362
22.56,374.642,-0.642567
22.5617,374.64,-0.641224
22.5633,374.637,-0.63936
22.565,374.635,-0.637219
22.5667,374.632,-0.634327
22.5683,374.629,-0.630988
22.57,374.626,-0.62701
22.5717,374.623,-0.623028
22.5733,374.62,-0.619156
22.575,374.616,-0.613958
22.5767,374.612,-0.60855
22.5783,374.608,-0.603824
22.58,374.604,-0.599344
22.5817,374.6,-0.593829
22.5833,374.595,-0.588762
22.585,374.591,-0.58498
22.5867,374.586,-0.58096
22.5883,374.582,-0.57591
22.59,374.576,-0.569762
22.5917,374.57,-0.5638
22.5933,374.565,-0.557546
22.595,374.559,-0.551462
22.5967,374.553,-0.545093
22.5983,374.546,-0.539113
22.6,374.54,-0.533481
22.6017,374.533,-0.528268
22.6033,374.526,-0.522797
22.605,374.519,-0.517073
22.6067,374.511,-0.510332
22.6083,374.504,-0.503445
22.61,374.496,-0.496801
22.6117,374.488,-0.490482
22.6133,374.48,-0.483672
22.615,374.472,-0.476146
22.6167,374.464,-0.469207
22.6183,374.455,-0.460994
22.62,374.447,-0.45379
22.6217,374.438,-0.44634
22.6233,374.428,-0.438614
22.625,374.419,-0.430318
22.6267,374.409,-0.422422
22.6283,374.4,-0.414039
22.63,374.391,-0.405025
22.6317,374.38,-0.396015
22.6333,374.37,-0.38848
22.635,374.36,-0.380828
22.6367,374.35,-0.371556
22.6383,374.339,-0.363581
22.64,374.328,-0.355556
22.6417,374.318,-0.347638
22.6433,374.307,-0.340153
22.645,374.296,-0.332844
22.6467,374.284,-0.325251
22.6483,374.273,-0.316963
22.65,374.262,-0.308552
22.6517,374.25,-0.29993
22.6533,374.238,-0.292077
22.655,374.227,-0.285263
22.6567,374.215,-0.277466
22.6583,374.203,-0.269883
22.66,374.191,-0.261807
22.6617,374.179,-0.253157
22.6633,374.167,-0.245283
22.665,374.155,-0.238333
22.6667,374.142,-0.23088
22.6683,374.13,-0.223519
22.67,374.117,-0.216943
22.6717,374.104,-0.209751
22.6733,374.091,-0.203357
22.675,374.078,-0.19764
22.6767,374.065,-0.192435
22.6783,374.052,-0.186596
22.68,374.04,-0.180035
22.6817,374.026,-0.173242
22.6833,374.013,-0.16544
22.685,374,-0.159235
22.6867,373.987,-0.153248
22.6883,373.973,-0.147371
22.69,373.96,-0.140708
22.6917,373.946,-0.134374
22.6933,373.932,-0.127832
22.695,373.919,-0.122799
22.6967,373.905,-0.116917
22.6983,373.891,-0.110857
22.7,373.877,-0.105584
22.7017,373.863,-0.1006
22.7033,373.849,-0.0953615
22.705,373.835,-0.0885411
22.7067,373.821,-0.0839007
22.7083,373.807,-0.0789118
22.71,373.792,-0.0742144
22.7117,373.778,-0.0702711
22.7133,373.764,-0.0663719
22.715,373.749,-0.0598737
22.7167,373.735,-0.0554472
22.7183,373.72,-0.0512449
